"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mim_morbid_descrip","ncbi_name"
"AASDHPPT",390.661763846281,0.0837597026804485,0.127889405666583,0.654938556042839,0.512507314979267,0.939918417597881,".","aminoadipate-semialdehyde_dehydrogenase-phosphopantetheinyl_transferase"
"AATF",1275.3012564449,-0.0818531395944595,0.130344868750529,-0.627973623964597,0.530021218795653,0.940588934667021,".","apoptosis_antagonizing_transcription_factor"
"ABCA1",204.641938283922,0.0287289512290847,0.143888203551302,0.199661615893631,0.841745235337226,NA,"ATP-BINDING_CASSETTE__SUBFAMILY_A__MEMBER_1__ABCA1,HYPOALPHALIPOPROTEINEMIA__PRIMARY,TANGIER_DISEASE__TGD","ATP-binding_cassette__sub-family_A__ABC1__member_1"
"ABCA11P",194.175537618985,0.0295795904016576,0.18506403992449,0.159834349308092,0.873011565079031,NA,".","ATP-binding_cassette__sub-family_A__ABC1__member_11__pseudogene"
"ABCA12",24.5785369291303,-0.102362031083208,0.368009968412001,-0.278150158608231,0.780897093283765,NA,"ICHTHYOSIS__CONGENITAL__AUTOSOMAL_RECESSIVE_4A__ARCI4A,ICHTHYOSIS__CONGENITAL__AUTOSOMAL_RECESSIVE_4B__ARCI4B","ATP-binding_cassette__sub-family_A__ABC1__member_12"
"ABCA13",17.8132977138619,0.166554095943105,0.367237131737447,0.453532830830901,0.650165108123507,NA,".","ATP-binding_cassette__sub-family_A__ABC1__member_13"
"ABCA2",54.9964250309757,-0.285199331589338,0.252050206288741,-1.13151794552639,0.257837154592186,NA,".","ATP-binding_cassette__sub-family_A__ABC1__member_2"
"ABCA3",114.047036741353,0.0188022898352491,0.188247510987466,0.0998806822816422,0.920439052955372,NA,"SURFACTANT_METABOLISM_DYSFUNCTION__PULMONARY__3__SMDP3","ATP-binding_cassette__sub-family_A__ABC1__member_3"
"ABCA5",34.2323865448388,-0.0427364467947896,0.291045559599899,-0.146837652680699,0.883260164247464,NA,".","ATP-binding_cassette__sub-family_A__ABC1__member_5"
"ABCB10",101.987028065346,-0.184129621267759,0.189837475163278,-0.969932944532633,0.332079917367511,NA,".","ATP-binding_cassette__sub-family_B__MDR_TAP__member_10"
"ABCB6",35.6746395364676,0.268050956520262,0.295101647295937,0.908334328108486,0.363701610982525,NA,"BLOOD_GROUP__LANGEREIS_SYSTEM__LAN,MICROPHTHALMIA__ISOLATED__WITH_COLOBOMA_7__MCOPCB7","ATP-binding_cassette__sub-family_B__MDR_TAP__member_6"
"ABCB7",211.807014142445,0.0737931500162286,0.185609729764454,0.397571561091517,0.690946027098571,NA,"ANEMIA__SIDEROBLASTIC__AND_SPINOCEREBELLAR_ATAXIA__ASAT","ATP-binding_cassette__sub-family_B__MDR_TAP__member_7"
"ABCB8",38.6202337399279,-0.101076124328452,0.294518369258178,-0.343191239931958,0.731454594462982,NA,".","ATP-binding_cassette__sub-family_B__MDR_TAP__member_8"
"ABCC1",355.095773367348,-0.0343289199183089,0.188590511961636,-0.182028881311337,0.855560060518941,NA,".","ATP-binding_cassette__sub-family_C__CFTR_MRP__member_1"
"ABCC10",26.8932408128545,-0.0349887494522486,0.327343204024573,-0.106887050111546,0.914878586845469,NA,".","ATP-binding_cassette__sub-family_C__CFTR_MRP__member_10"
"ABCC2",1118.1691263731,-0.117464468272727,0.12794912466667,-0.918056052190607,0.358589521388503,0.89608123456792,"DUBIN-JOHNSON_SYNDROME__DJS","ATP-binding_cassette__sub-family_C__CFTR_MRP__member_2"
"ABCC3",308.134073944411,0.0188699702901581,0.186397418484789,0.101235148230864,0.919363795777978,NA,".","ATP-binding_cassette__sub-family_C__CFTR_MRP__member_3"
"ABCC4",82.1902410194517,0.00334808582068462,0.21883573099366,0.0152995390902668,0.987793210193545,NA,".","ATP-binding_cassette__sub-family_C__CFTR_MRP__member_4"
"ABCC5",29.9971528078562,-0.11208333963643,0.33136205364183,-0.338250377206985,0.735174515234974,NA,".","ATP-binding_cassette__sub-family_C__CFTR_MRP__member_5"
"ABCD1",20.2049200508177,0.0814953781738919,0.362540398014999,0.224789785138704,0.822142813009372,NA,"ADRENOLEUKODYSTROPHY__ALD","ATP-binding_cassette__sub-family_D__ALD__member_1"
"ABCD3",166.35132070837,-0.0793131358098103,0.168108059581596,-0.471798532486858,0.637070598495416,NA,".","ATP-binding_cassette__sub-family_D__ALD__member_3"
"ABCD4",61.0306264103203,-0.0619133961514988,0.223566671442555,-0.276934821062572,0.781830154495631,NA,"METHYLMALONIC_ACIDURIA_AND_HOMOCYSTINURIA__cblJ_TYPE__MAHCJ","ATP-binding_cassette__sub-family_D__ALD__member_4"
"ABCE1",527.749552961758,-0.164483883377311,0.133106504876258,-1.23573136812677,0.216558433592026,0.877531613612499,".","ATP-binding_cassette__sub-family_E__OABP__member_1"
"ABCF1",327.639962575621,-0.0147490395376085,0.131005886174378,-0.112583029421873,0.910361140058505,NA,".","ATP-binding_cassette__sub-family_F__GCN20__member_1"
"ABCF2",484.953879634036,-0.210689322609954,0.122850990247924,-1.71499897709221,0.0863454144707092,0.73408750618431,".","ATP-binding_cassette__sub-family_F__GCN20__member_2"
"ABCF3",46.401653539825,0.048969924460489,0.274920001272735,0.17812426972859,0.858625382325556,NA,".","ATP-binding_cassette__sub-family_F__GCN20__member_3"
"ABCG2",179.075228910451,-0.124474054691139,0.180563155036278,-0.689365749430606,0.490593131526065,NA,"BLOOD_GROUP__JUNIOR_SYSTEM__JR,URIC_ACID_CONCENTRATION__SERUM__QUANTITATIVE_TRAIT_LOCUS_1__UAQTL1","ATP-binding_cassette__sub-family_G__WHITE__member_2"
"ABHD10",66.0649665931556,0.123632288405709,0.224212677901676,0.551406323508278,0.581355166828305,NA,".","abhydrolase_domain_containing_10"
"ABHD11",49.4684806369796,0.012665989229136,0.241433638561991,0.0524615762102425,0.958160910894726,NA,".","abhydrolase_domain_containing_11"
"ABHD12",403.754022111732,0.0326296940645993,0.139597200359108,0.233741751128682,0.815185472716871,0.963001952049288,"POLYNEUROPATHY__HEARING_LOSS__ATAXIA__RETINITIS_PIGMENTOSA__AND_CATARACT_","abhydrolase_domain_containing_12"
"ABHD13",44.2198281119744,0.153989093657375,0.285045873576045,0.540225654648158,0.58904142234414,NA,".","abhydrolase_domain_containing_13"
"ABHD14A",9.77949491504473,-0.00497914190863243,0.487568311614046,-0.0102121934301872,0.991851990154857,NA,".","abhydrolase_domain_containing_14A"
"ABHD14B",45.652828182104,-0.128014940969083,0.239322077960593,-0.534906524546229,0.59271449641928,NA,".","abhydrolase_domain_containing_14B"
"ABHD15",97.8003344604886,-0.00130593848186889,0.191587909191632,-0.00681639299358213,0.994561347386302,NA,".","abhydrolase_domain_containing_15"
"ABHD16A",88.8925981610917,0.0704060916719308,0.187257686876565,0.375985054852997,0.706928006735416,NA,".","abhydrolase_domain_containing_16A"
"ABHD16B",11.2242681218191,0.00201582990637609,0.457462559757348,0.00440654620444863,0.996484096195441,NA,".","abhydrolase_domain_containing_16B"
"ABHD2",427.176686248636,-0.171029670514437,0.129348588308503,-1.32223840051909,0.186088777685577,0.856388337389776,".","abhydrolase_domain_containing_2"
"ABHD3",102.65781333268,0.0960779654439229,0.191399118107533,0.501977053990102,0.615683661879767,NA,".","abhydrolase_domain_containing_3"
"ABHD4",363.846584101476,-0.202254540371311,0.128452393046241,-1.57454863685181,0.115360666611253,NA,".","abhydrolase_domain_containing_4"
"ABHD5",106.660285584226,-0.000206518919016138,0.193900547690431,-0.00106507651203674,0.999150192055641,NA,"CHANARIN-DORFMAN_SYNDROME__CDS","abhydrolase_domain_containing_5"
"ABHD6",45.1518634700136,-0.0185385860438583,0.269229964056427,-0.0688578112352042,0.945102800528819,NA,".","abhydrolase_domain_containing_6"
"ABHD8",24.8494274520467,0.236958528806796,0.316230448524878,0.74932230565443,0.453662966737537,NA,".","abhydrolase_domain_containing_8"
"ABI1",587.657554600714,0.081299812613635,0.126205259367365,0.644187199655309,0.519454050356011,0.940588934667021,".","abl-interactor_1"
"ABI2",131.886908583927,0.372794412105786,0.168231263960532,2.21596392566631,0.0266939728452443,NA,".","abl-interactor_2"
"ABI3BP",9.34891202553862,-0.0998536084084257,0.482798113376171,-0.206822698022072,0.836148328937175,NA,".","ABI_family__member_3__NESH__binding_protein"
"ABL1",536.138455911391,0.0761842562877807,0.152558224791369,0.499378230127981,0.617512952710976,0.946207934679214,"LEUKEMIA__CHRONIC_MYELOID__CML","c-abl_oncogene_1__non-receptor_tyrosine_kinase"
"ABL2",198.125911118951,0.0980252745649082,0.14883643376027,0.658610745288329,0.510145761005416,NA,".","c-abl_oncogene_2__non-receptor_tyrosine_kinase"
"ABLIM1",99.1606460469819,0.14907723481454,0.187660225750235,0.794399741439898,0.42696275466527,NA,".","actin_binding_LIM_protein_1"
"ABLIM3",10.4895952711278,0.0355283577547619,0.482086714384313,0.0736970273079113,0.941251464223088,NA,".","actin_binding_LIM_protein_family__member_3"
"ABRACL",242.523682305585,-0.0699002611893104,0.153906906656655,-0.454172348127614,0.649704783835408,NA,".","ABRA_C-terminal_like"
"ABT1",168.639361708683,-0.09348387252617,0.166824990879718,-0.560370913453683,0.575226467034577,NA,".","activator_of_basal_transcription_1"
"ABTB1",43.0448941644484,0.44262062926222,0.281541826722708,1.57213098463753,0.115920177011191,NA,".","ankyrin_repeat_and_BTB__POZ__domain_containing_1"
"ABTB2",191.580302848242,0.205204018855394,0.156916416644402,1.30772817302105,0.190965524042758,NA,".","ankyrin_repeat_and_BTB__POZ__domain_containing_2"
"ACAA1",165.21508798957,-0.0886456075714041,0.164330704701752,-0.539434232526961,0.589587265637148,NA,".","acetyl-CoA_acyltransferase_1"
"ACAA2",417.140168900178,0.0930476420828328,0.142846825027893,0.651380540412177,0.514800869093823,0.939986816740266,".","acetyl-CoA_acyltransferase_2"
"ACACA",188.775695088455,-0.273904171295849,0.148455008297709,-1.84503153134832,0.0650329519648076,NA,"ACETYL-CoA_CARBOXYLASE_DEFICIENCY__ACACAD","acetyl-CoA_carboxylase_alpha"
"ACACB",69.1649099521046,-0.0685154901511921,0.211160231735993,-0.324471561656813,0.74558104911842,NA,".","acetyl-CoA_carboxylase_beta"
"ACAD10",40.4865793147044,-0.174306523062973,0.274446886996579,-0.635119330266429,0.52535059073453,NA,".","acyl-CoA_dehydrogenase_family__member_10"
"ACAD11",33.5407269120664,-0.43485827276635,0.29515538686286,-1.47331979059695,0.140664826741802,NA,".","acyl-CoA_dehydrogenase_family__member_11"
"ACAD8",54.6887473354981,-0.119070686827545,0.227439044334904,-0.52352790689805,0.60060693596829,NA,"ISOBUTYRYL-CoA_DEHYDROGENASE_DEFICIENCY","acyl-CoA_dehydrogenase_family__member_8"
"ACAD9",78.9638015660508,-0.169774253530752,0.196758429344724,-0.862856316225747,0.388216471148344,NA,"ACYL-CoA_DEHYDROGENASE_FAMILY__MEMBER_9__DEFICIENCY_OF","acyl-CoA_dehydrogenase_family__member_9"
"ACADM",101.583594359427,-0.184884892943704,0.187974654742535,-0.983562880841234,0.325330483554037,NA,"ACYL-CoA_DEHYDROGENASE__MEDIUM-CHAIN__DEFICIENCY_OF__ACADMD","acyl-CoA_dehydrogenase__C-4_to_C-12_straight_chain"
"ACADS",27.8531265661146,0.123580855007169,0.337922045152569,0.365708176722751,0.71458284404326,NA,"ACYL-CoA_DEHYDROGENASE__SHORT-CHAIN__DEFICIENCY_OF__ACADSD","acyl-CoA_dehydrogenase__C-2_to_C-3_short_chain"
"ACADSB",35.3313061743222,-0.0139939366744916,0.28401941824127,-0.0492710560466114,0.96070328542167,NA,"2-METHYLBUTYRYL-CoA_DEHYDROGENASE_DEFICIENCY","acyl-CoA_dehydrogenase__short_branched_chain"
"ACADVL",203.968998860437,-0.135860154946679,0.147706325506717,-0.9197991655442,0.357677719508613,NA,"ACYL-CoA_DEHYDROGENASE__VERY_LONG-CHAIN__DEFICIENCY_OF__ACADVLD","acyl-CoA_dehydrogenase__very_long_chain"
"ACAP1",20.068705719724,0.062777437966232,0.349601892216258,0.17956835865007,0.857491446990703,NA,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_1"
"ACAP2",63.4317295054627,-0.0224281755769779,0.230914925504163,-0.0971274400215138,0.922625189892163,NA,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_2"
"ACAP3",16.6712280901669,0.250980315963714,0.379517967673429,0.661313395785465,0.508411352449378,NA,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_3"
"ACAT1",234.775565784161,-0.0563489188063696,0.150714734819319,-0.373877968029617,0.708495108667287,NA,"ALPHA-METHYLACETOACETIC_ACIDURIA","acetyl-CoA_acetyltransferase_1"
"ACAT2",241.525035057268,-0.14892512672063,0.179576930945639,-0.829311014150879,0.40692844002432,NA,".","acetyl-CoA_acetyltransferase_2"
"ACBD3",428.112616617595,0.0505481666248017,0.140230982482949,0.360463613174415,0.718500462741642,0.948551814679757,".","acyl-CoA_binding_domain_containing_3"
"ACBD4",58.7665051998359,0.135245520486054,0.234270934856558,0.577303883509339,0.563734190712857,NA,".","acyl-CoA_binding_domain_containing_4"
"ACBD5",353.673656743442,0.0167610974299932,0.118608573337888,0.141314383592194,0.887621587177891,NA,".","acyl-CoA_binding_domain_containing_5"
"ACBD6",261.543985684463,-0.246817026959167,0.16317302727498,-1.51260922887231,0.130378948551195,NA,".","acyl-CoA_binding_domain_containing_6"
"ACBD7",5.96265222353204,0.165307075735746,0.659522767450677,0.250646503644939,0.802087424376635,NA,".","acyl-CoA_binding_domain_containing_7"
"ACCS",13.2868067714164,-0.295205168935086,0.465403769441022,-0.634299050241138,0.525885676224645,NA,".","1-aminocyclopropane-1-carboxylate_synthase_homolog__Arabidopsis__non-functional"
"ACD",87.2007344828485,-0.144734593349253,0.195613003508082,-0.739902719929725,0.459359023915841,NA,".","adrenocortical_dysplasia_homolog__mouse"
"ACER2",75.0239617537885,0.0120025588838249,0.211469638798318,0.0567578350822828,0.954738102490779,NA,".","alkaline_ceramidase_2"
"ACER3",146.835396012041,-0.107794625697928,0.156476484307468,-0.688887062966711,0.490894341274185,NA,".","alkaline_ceramidase_3"
"ACHE",6.70088584691898,0.343394876590544,0.613650422972937,0.559593644418768,0.575756640948625,NA,"YT_BLOOD_GROUP_ANTIGEN","acetylcholinesterase__Yt_blood_group"
"ACIN1",100.236405032237,0.143787596840559,0.189720109874947,0.7578932825589,0.448514872020101,NA,".","apoptotic_chromatin_condensation_inducer_1"
"ACLY",1689.53947686151,0.00484185777744892,0.0890512473482939,0.0543715885136525,0.956639114442036,0.987329030039914,".","ATP_citrate_lyase"
"ACN9",152.294223189729,-0.403749809033256,0.172747702501198,-2.3372224532506,0.019427620262403,NA,".","ACN9_homolog__S._cerevisiae"
"ACO1",59.163810995319,-0.176486353650409,0.258536617960408,-0.682635810132847,0.494837000034408,NA,".","aconitase_1__soluble"
"ACO2",160.01437537148,0.128174854119091,0.155335803388509,0.82514688386755,0.409288204912718,NA,"INFANTILE_CEREBELLAR-RETINAL_DEGENERATION__ICRD","aconitase_2__mitochondrial"
"ACOT1",6.19872108504931,0.494552823621915,0.627578432391693,0.78803349206438,0.430677115634204,NA,".","acyl-CoA_thioesterase_1"
"ACOT13",387.468738604519,-0.0690597607955528,0.149152461513809,-0.463014556344811,0.643353933332849,0.948551814679757,".","acyl-CoA_thioesterase_13"
"ACOT2",66.8569435967581,0.408301055519772,0.242046338578758,1.68687143923443,0.0916280749646389,NA,".","acyl-CoA_thioesterase_2"
"ACOT4",17.0790542755605,-0.0414526960045492,0.377173464084607,-0.109903532331348,0.91248588112153,NA,".","acyl-CoA_thioesterase_4"
"ACOT7",182.2706474435,0.25935998470553,0.163287334280143,1.58836560011789,0.1122036914629,NA,".","acyl-CoA_thioesterase_7"
"ACOT8",46.1701975739723,0.0339401072897128,0.275947547120788,0.122994777970817,0.902111233145757,NA,".","acyl-CoA_thioesterase_8"
"ACOT9",440.201494155851,-0.218594361694178,0.120638222374051,-1.811982615397,0.0699888827301323,0.666361554495743,".","acyl-CoA_thioesterase_9"
"ACOX1",102.306058634376,0.155720018530553,0.191822636638852,0.811791669946284,0.416911182706485,NA,"PEROXISOMAL_ACYL-CoA_OXIDASE_DEFICIENCY","acyl-CoA_oxidase_1__palmitoyl"
"ACOX3",19.8741817076359,-0.157092190730085,0.372915081039191,-0.42125459311627,0.673569183293469,NA,".","acyl-CoA_oxidase_3__pristanoyl"
"ACP1",1556.06134162102,-0.0743606756411443,0.0962579093678671,-0.772514966608734,0.439809486017065,0.913991565634763,".","acid_phosphatase_1__soluble"
"ACP2",118.453605108462,0.305430873811813,0.177431908669411,1.72139766799718,0.0851786871550893,NA,"ACID_PHOSPHATASE_DEFICIENCY","acid_phosphatase_2__lysosomal"
"ACP6",107.093851792249,-0.164123200635933,0.183770420049222,-0.893088237987234,0.371809921264947,NA,".","acid_phosphatase_6__lysophosphatidic"
"ACPL2",24.586421175356,0.0770328295664284,0.326293786424683,0.23608426752622,0.813367281617352,NA,".","acid_phosphatase-like_2"
"ACSF2",25.0948455283873,0.407655393900997,0.335393749574149,1.21545316338959,0.224193301971329,NA,".","acyl-CoA_synthetase_family_member_2"
"ACSF3",79.1233338708297,0.0203737696659365,0.208897582501538,0.0975299446837133,0.922305555159505,NA,"COMBINED_MALONIC_AND_METHYLMALONIC_ACIDURIA__CMAMMA","acyl-CoA_synthetase_family_member_3"
"ACSL1",39.2529816670411,0.146746113130742,0.267925846979111,0.547711670170376,0.583889897621984,NA,".","acyl-CoA_synthetase_long-chain_family_member_1"
"ACSL3",732.105377093909,0.167096327095396,0.117322957289314,1.42424237298539,0.154376322765935,0.853943791709575,".","acyl-CoA_synthetase_long-chain_family_member_3"
"ACSL4",488.0667236081,0.0521024604431484,0.117448464254674,0.443619767817227,0.657317511324596,0.948551814679757,"AMME_COMPLEX,MENTAL_RETARDATION__X-LINKED_63__MRX63","acyl-CoA_synthetase_long-chain_family_member_4"
"ACSL5",12.6377651277167,0.882759233054318,0.457451847889654,1.92973148349213,0.0536401168736292,NA,".","acyl-CoA_synthetase_long-chain_family_member_5"
"ACSM3",15.557934605653,-0.751533911973826,0.401406160403164,-1.87225305964164,0.0611716015194643,NA,".","acyl-CoA_synthetase_medium-chain_family_member_3"
"ACSS1",42.5093331523449,0.284734696267909,0.271387938773619,1.04917962660612,0.294095453589237,NA,".","acyl-CoA_synthetase_short-chain_family_member_1"
"ACTA2",248.480897386645,0.0431348808381226,0.156911917287909,0.274898692104927,0.783394072001133,NA,"AORTIC_ANEURYSM__FAMILIAL_THORACIC_6__AAT6,MOYAMOYA_DISEASE_5__MYMY5,MULTISYSTEMIC_SMOOTH_MUSCLE_DYSFUNCTION_SYNDROME","actin__alpha_2__smooth_muscle__aorta"
"ACTB",26433.0665576354,-0.000253308361335669,0.0943057007078322,-0.00268603445427379,0.997856857156202,0.998629690219735,"BARAITSER-WINTER_SYNDROME_1__BRWS1,DYSTONIA__JUVENILE-ONSET","actin__beta"
"ACTG1",26912.9881667509,-0.0444073019407831,0.101560101224563,-0.43725145411772,0.661928997707457,0.948551814679757,"BARAITSER-WINTER_SYNDROME_2__BRWS2,DEAFNESS__AUTOSOMAL_DOMINANT_20__DFNA20","actin__gamma_1"
"ACTL6A",99.9631475481473,-0.32240321326352,0.208536067116912,-1.54603094668881,0.122097094102196,NA,".","actin-like_6A"
"ACTN1",1912.52574288892,0.0197493750971756,0.131936431540626,0.149688564913886,0.881010330403605,0.973636383062731,"BLEEDING_DISORDER__PLATELET-TYPE__15__BDPLT15","actinin__alpha_1"
"ACTN2",6.70053276242405,1.00302580987013,0.627671167833034,1.59801160428153,0.11004039455743,NA,"CARDIOMYOPATHY__DILATED__1AA__CMD1AA","actinin__alpha_2"
"ACTN4",5516.2362712132,0.0708809285635602,0.0905991007859854,0.782357969876503,0.434004227231309,0.913991565634763,"FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_1__FSGS1","actinin__alpha_4"
"ACTR10",631.590553081288,0.175132509224091,0.168993670647113,1.03632584908933,0.300050150772706,0.889934950303339,".","actin-related_protein_10_homolog__S._cerevisiae"
"ACTR1A",256.115986810191,-0.00523510399206712,0.136030720401102,-0.0384847185740898,0.969301215269625,NA,".","ARP1_actin-related_protein_1_homolog_A__centractin_alpha__yeast"
"ACTR1B",81.1357231589897,-0.148216200282933,0.216031456890415,-0.686086195114249,0.492658755688755,NA,".","ARP1_actin-related_protein_1_homolog_B__centractin_beta__yeast"
"ACTR2",1530.12872052311,-0.0258479313239646,0.0991988469380808,-0.260566852557255,0.794426554631481,0.960436197393075,".","ARP2_actin-related_protein_2_homolog__yeast"
"ACTR3",999.752646338413,-0.0419714635455999,0.11871003802744,-0.353562885186662,0.723666493235996,0.948551814679757,".","ARP3_actin-related_protein_3_homolog__yeast"
"ACTR3B",15.0976817669248,0.398862985629895,0.390137105600137,1.02236618846171,0.306607617143417,NA,".","ARP3_actin-related_protein_3_homolog_B__yeast"
"ACTR5",35.019953509281,0.0579713506317105,0.317342948770081,0.182677292362691,0.855051233995519,NA,".","ARP5_actin-related_protein_5_homolog__yeast"
"ACTR6",214.622024396548,-0.119832141135749,0.139234800977519,-0.860647914849226,0.389431987704419,NA,".","ARP6_actin-related_protein_6_homolog__yeast"
"ACTR8",139.981758721554,0.0978362828892495,0.176129788493894,0.555478341999152,0.578567520080197,NA,".","ARP8_actin-related_protein_8_homolog__yeast"
"ACTRT3",55.625025552639,0.0867509289744895,0.240916694164504,0.360086831156888,0.718782200398109,NA,".","actin-related_protein_T3"
"ACVR1",158.350599964232,0.130152087461516,0.185988031490273,0.699787434807725,0.484060062956614,NA,"FIBRODYSPLASIA_OSSIFICANS_PROGRESSIVA__FOP","activin_A_receptor__type_I"
"ACVR1B",183.806440354955,-0.0807807777801656,0.174556956469649,-0.462776044071389,0.643524904236153,NA,".","activin_A_receptor__type_IB"
"ACVR2A",105.552333274565,0.227786996395984,0.218084938611288,1.04448751870017,0.296259890844229,NA,".","activin_A_receptor__type_IIA"
"ACVR2B",45.3914813688382,-0.161624038128018,0.245245502127231,-0.659029571291257,0.509876779611682,NA,"HETEROTAXY__VISCERAL__4__AUTOSOMAL__HTX4","activin_A_receptor__type_IIB"
"ACY1",14.6100426153265,-0.604795908625764,0.463412477526481,-1.30509198167027,0.191861528772085,NA,"AMINOACYLASE_1_DEFICIENCY","aminoacylase_1"
"ACY3",7.35050076874924,0.727123565543609,0.632168349150601,1.15020558451019,0.250059206669716,NA,".","aspartoacylase__aminocyclase__3"
"ACYP1",59.3181961970864,-0.198497895646088,0.252792859041724,-0.785219552476858,0.432324853519628,NA,".","acylphosphatase_1__erythrocyte__common__type"
"ACYP2",59.0227101835768,0.265118136974004,0.22207463068953,1.19382450913383,0.232546622260038,NA,".","acylphosphatase_2__muscle_type"
"ADA",105.115044134052,0.0316876055809799,0.188310665070175,0.168273026751678,0.866368492799813,NA,"SEVERE_COMBINED_IMMUNODEFICIENCY__AUTOSOMAL_RECESSIVE__T_CELL-NEGATIVE_","adenosine_deaminase"
"ADAL",25.1565887609649,-0.407470512047092,0.351606532468662,-1.15888208670699,0.246504251572279,NA,".","adenosine_deaminase-like"
"ADAM10",629.304195783443,0.0486758179749736,0.124461242991271,0.391092172993864,0.695729105881179,0.948551814679757,".","ADAM_metallopeptidase_domain_10"
"ADAM15",268.214105418354,0.15844604781793,0.182724296400594,0.867131798776022,0.385869799348106,NA,".","ADAM_metallopeptidase_domain_15"
"ADAM17",310.50647829301,0.169229198889664,0.139881001634654,1.20980831501094,0.226352454841424,NA,"INFLAMMATORY_SKIN_AND_BOWEL_DISEASE__NEONATAL__NISBD","ADAM_metallopeptidase_domain_17"
"ADAM19",34.1082705018122,0.523019015022321,0.281416398261137,1.85852359085696,0.0630946964852656,NA,".","ADAM_metallopeptidase_domain_19"
"ADAM1A",15.8031106899923,0.111831875504209,0.422568107105808,0.264648168244764,0.791280509790791,NA,".","ADAM_metallopeptidase_domain_1A__pseudogene"
"ADAM23",30.9115390280723,-0.129832535621021,0.36014977830728,-0.360495947633898,0.718476286525886,NA,".","ADAM_metallopeptidase_domain_23"
"ADAM9",1195.69993106664,0.0761065854200521,0.0973055461143044,0.78214026290598,0.434132146812331,0.913991565634763,"CONE-ROD_DYSTROPHY_9__CORD9","ADAM_metallopeptidase_domain_9"
"ADAMTS1",7.005514295699,-0.395421390859975,0.602063190066713,-0.656777224357727,0.511324170924035,NA,".","ADAM_metallopeptidase_with_thrombospondin_type_1_motif__1"
"ADAMTS10",138.377684693363,0.0283669801174897,0.19043399409391,0.148959644796931,0.881585476407644,NA,"WEILL-MARCHESANI_SYNDROME_1__WMS1","ADAM_metallopeptidase_with_thrombospondin_type_1_motif__10"
"ADAMTS12",6.61725054318962,0.324286472795453,0.650518223318518,0.498504824570718,0.618128269539478,NA,".","ADAM_metallopeptidase_with_thrombospondin_type_1_motif__12"
"ADAMTS15",20.0187929269143,0.165971238710431,0.412273392983864,0.402575673169689,0.687260408755862,NA,".","ADAM_metallopeptidase_with_thrombospondin_type_1_motif__15"
