"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mim_morbid_descrip","ncbi_name"
"ABLIM1",99.1606460469819,-0.132640232097048,0.170744226852286,-0.776835823631085,0.437255638327572,0.728593441213107,".","actin_binding_LIM_protein_1"
"ABLIM3",10.4895952711278,-0.989969054944101,0.477701948821503,-2.07235716200524,0.0382321452341644,NA,".","actin_binding_LIM_protein_family__member_3"
"ABRACL",242.523682305585,0.229294131100855,0.140770567340315,1.62884994664071,0.103344788279098,0.361728947169838,".","ABRA_C-terminal_like"
"ABT1",168.639361708683,-0.0458640868058258,0.154284421545835,-0.297269720081236,0.766260597162081,0.910075951968101,".","activator_of_basal_transcription_1"
"ABTB1",43.0448941644484,0.0537588265086384,0.245510605863262,0.218967430427749,0.826675418853042,0.938190096600962,".","ankyrin_repeat_and_BTB__POZ__domain_containing_1"
"ABTB2",191.580302848242,-0.215944490752059,0.143888778317579,-1.5007736758696,0.133414109524676,0.414879664331697,".","ankyrin_repeat_and_BTB__POZ__domain_containing_2"
"ACAA1",165.21508798957,0.0592687236746361,0.151105637006333,0.39223370384357,0.694885543238917,0.877837016129212,".","acetyl-CoA_acyltransferase_1"
"ACAA2",417.140168900178,-0.200721479947397,0.132519329722547,-1.51465812849826,0.129859003270422,0.40835380114584,".","acetyl-CoA_acyltransferase_2"
"ACACA",188.775695088455,0.350043153035165,0.135903445414402,2.57567534044335,0.0100044534168817,0.0941796121803176,"ACETYL-CoA_CARBOXYLASE_DEFICIENCY__ACACAD","acetyl-CoA_carboxylase_alpha"
"ACACB",69.1649099521046,0.173150616613988,0.190951550566969,0.906777745977309,0.364524340427697,0.672290566509391,".","acetyl-CoA_carboxylase_beta"
"ACAD10",40.4865793147044,0.25996536407962,0.248968753465026,1.04416863747578,0.296407374413752,0.612662245409485,".","acyl-CoA_dehydrogenase_family__member_10"
"ACAD11",33.5407269120664,0.0815284534203233,0.2769686998408,0.294359808408623,0.768482975321978,0.910222395933532,".","acyl-CoA_dehydrogenase_family__member_11"
"ACAD8",54.6887473354981,0.0994647474396001,0.207569422683179,0.479187859916232,0.631804989978121,0.846222039645393,"ISOBUTYRYL-CoA_DEHYDROGENASE_DEFICIENCY","acyl-CoA_dehydrogenase_family__member_8"
"ACAD9",78.9638015660508,0.255416291603996,0.178384762320183,1.4318279671531,0.152193061265428,0.441705167337534,"ACYL-CoA_DEHYDROGENASE_FAMILY__MEMBER_9__DEFICIENCY_OF","acyl-CoA_dehydrogenase_family__member_9"
"ACADM",101.583594359427,-0.0954787429037892,0.175086093605176,-0.545324536848119,0.58553033132738,0.819069346135511,"ACYL-CoA_DEHYDROGENASE__MEDIUM-CHAIN__DEFICIENCY_OF__ACADMD","acyl-CoA_dehydrogenase__C-4_to_C-12_straight_chain"
"ACADS",27.8531265661146,0.183313329789568,0.299560794128663,0.61194032524441,0.540577240317531,0.796981623876147,"ACYL-CoA_DEHYDROGENASE__SHORT-CHAIN__DEFICIENCY_OF__ACADSD","acyl-CoA_dehydrogenase__C-2_to_C-3_short_chain"
"ACADSB",35.3313061743222,-0.141036097450579,0.261324599219205,-0.53969698173066,0.589406021834252,0.82044426895023,"2-METHYLBUTYRYL-CoA_DEHYDROGENASE_DEFICIENCY","acyl-CoA_dehydrogenase__short_branched_chain"
"ACADVL",203.968998860437,0.0310577010065187,0.136365267407876,0.22775374988723,0.819837683968704,0.934896046930255,"ACYL-CoA_DEHYDROGENASE__VERY_LONG-CHAIN__DEFICIENCY_OF__ACADVLD","acyl-CoA_dehydrogenase__very_long_chain"
"ACAP1",20.068705719724,0.168131656252274,0.309985383954488,0.54238575415207,0.587552791405629,NA,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_1"
"ACAP2",63.4317295054627,-0.119310437092566,0.212739216375416,-0.560829541094208,0.574913746173785,0.814726510342569,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_2"
"ACAP3",16.6712280901669,-0.315080971935638,0.344519440525753,-0.914552082909486,0.360426823771096,NA,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_3"
"ACAT1",234.775565784161,0.16313231634988,0.137985449482381,1.18224288837578,0.237109339519245,0.551486477790915,"ALPHA-METHYLACETOACETIC_ACIDURIA","acetyl-CoA_acetyltransferase_1"
"ACAT2",241.525035057268,0.221174697891507,0.165810331936874,1.33390178590145,0.182236046211551,0.485254446651674,".","acetyl-CoA_acetyltransferase_2"
"ACBD3",428.112616617595,-0.376463295841724,0.130939760112528,-2.87508771604742,0.00403915268576231,0.0566844803073648,".","acyl-CoA_binding_domain_containing_3"
"ACBD4",58.7665051998359,-0.0594560542868304,0.211989164299595,-0.280467421451805,0.779118916747626,0.916008692956956,".","acyl-CoA_binding_domain_containing_4"
"ACBD5",353.673656743442,-0.23266670317833,0.110092090754506,-2.1133825471364,0.0345680385429139,0.195865921965471,".","acyl-CoA_binding_domain_containing_5"
"ACBD6",261.543985684463,0.286554522846313,0.150749808700686,1.90086160185627,0.0573201427296505,0.262069893800096,".","acyl-CoA_binding_domain_containing_6"
"ACBD7",5.96265222353204,-0.562758681054885,0.617952190480971,-0.910683204499804,0.3624623160785,NA,".","acyl-CoA_binding_domain_containing_7"
"ACCS",13.2868067714164,0.273460326440503,0.425421930779128,0.64279790639773,0.520355241801692,NA,".","1-aminocyclopropane-1-carboxylate_synthase_homolog__Arabidopsis__non-functional"
"ACD",87.2007344828485,0.171754097651228,0.178545440406604,0.961962944895655,0.336068217872137,0.650173259352261,".","adrenocortical_dysplasia_homolog__mouse"
"ACER2",75.0239617537885,0.0264493094885535,0.192372846846192,0.137489827292001,0.890643633030985,0.961447732906481,".","alkaline_ceramidase_2"
"ACER3",146.835396012041,-0.0266943340956285,0.144318972411272,-0.184967600930227,0.85325444776009,0.948609791615619,".","alkaline_ceramidase_3"
"ACHE",6.70088584691898,-0.109193823844345,0.540458683782529,-0.202039169914204,0.839886102396894,NA,"YT_BLOOD_GROUP_ANTIGEN","acetylcholinesterase__Yt_blood_group"
"ACIN1",100.236405032237,-0.120018303831108,0.17256527990916,-0.695495083914254,0.486745090984478,0.763650740057224,".","apoptotic_chromatin_condensation_inducer_1"
"ACLY",1689.53947686151,0.0748999882868082,0.0826095766398619,0.906674399426306,0.364579005254109,0.672290566509391,".","ATP_citrate_lyase"
"ACN9",152.294223189729,0.27340325786283,0.160010416916413,1.70865911814762,0.0875141110064752,0.329878948106991,".","ACN9_homolog__S._cerevisiae"
"ACO1",59.163810995319,0.722048796559445,0.229517504426257,3.14594217275239,0.00165552735016345,0.0331847381394227,".","aconitase_1__soluble"
"ACO2",160.01437537148,-0.00334508684721852,0.140788646233585,-0.0237596350040089,0.981044337552669,0.994669735542166,"INFANTILE_CEREBELLAR-RETINAL_DEGENERATION__ICRD","aconitase_2__mitochondrial"
"ACOT1",6.19872108504931,-0.73726475130446,0.577678222233326,-1.27625505502729,0.201865372495262,NA,".","acyl-CoA_thioesterase_1"
"ACOT13",387.468738604519,0.0312401400098964,0.138197255422037,0.226054706473678,0.821158871746508,0.935226940108053,".","acyl-CoA_thioesterase_13"
"ACOT2",66.8569435967581,-0.3243986736193,0.218684546012439,-1.48340922819872,0.137965717092203,0.421500895635641,".","acyl-CoA_thioesterase_2"
"ACOT4",17.0790542755605,-0.400684095318371,0.355816263473518,-1.12609831660545,0.260123906506982,NA,".","acyl-CoA_thioesterase_4"
"ACOT7",182.2706474435,-0.19316085040284,0.148976636044302,-1.29658485740944,0.194774065410399,0.50140753990324,".","acyl-CoA_thioesterase_7"
"ACOT8",46.1701975739723,0.071838950911518,0.250200665574786,0.287125338961359,0.774016350975409,0.912684371310876,".","acyl-CoA_thioesterase_8"
"ACOT9",440.201494155851,-0.174315225124443,0.113008170327663,-1.54250108305463,0.122951874954136,0.399284686554086,".","acyl-CoA_thioesterase_9"
"ACOX1",102.306058634376,-0.0518785072963491,0.17391349523436,-0.298300642088983,0.765473714270371,0.910075951968101,"PEROXISOMAL_ACYL-CoA_OXIDASE_DEFICIENCY","acyl-CoA_oxidase_1__palmitoyl"
"ACOX3",19.8741817076359,0.398216718884949,0.332946916614067,1.1960366623444,0.231682252356877,NA,".","acyl-CoA_oxidase_3__pristanoyl"
"ACP1",1556.06134162102,0.31843252180325,0.0890800163170969,3.57467965283852,0.000350656970109829,0.0129109049732689,".","acid_phosphatase_1__soluble"
"ACP2",118.453605108462,-0.3505628435311,0.162092024758223,-2.16273961691823,0.0305612121910962,0.182612993457236,"ACID_PHOSPHATASE_DEFICIENCY","acid_phosphatase_2__lysosomal"
"ACP6",107.093851792249,0.13637850993352,0.168421632963061,0.809744612578547,0.41808697172769,0.712740783170835,".","acid_phosphatase_6__lysophosphatidic"
"ACPL2",24.586421175356,0.268406278278134,0.287367364732125,0.934017954781797,0.350294631376613,0.661620550609876,".","acid_phosphatase-like_2"
"ACSF2",25.0948455283873,0.283867804114551,0.283555727380292,1.00110058342726,0.316778183019518,0.631278751781256,".","acyl-CoA_synthetase_family_member_2"
"ACSF3",79.1233338708297,0.436058798225071,0.184845461392715,2.35904519883579,0.0183220240167855,0.136227388703045,"COMBINED_MALONIC_AND_METHYLMALONIC_ACIDURIA__CMAMMA","acyl-CoA_synthetase_family_member_3"
"ACSL1",39.2529816670411,0.0465501629238134,0.239068065364012,0.194715102801099,0.845615987887497,0.946283887616872,".","acyl-CoA_synthetase_long-chain_family_member_1"
"ACSL3",732.105377093909,0.10821085226828,0.107838785236359,1.0034502153479,0.31564368605835,0.630132562774274,".","acyl-CoA_synthetase_long-chain_family_member_3"
"ACSL4",488.0667236081,-0.0773343473292553,0.108479648658144,-0.712892678819068,0.475912169845065,0.755432967024189,"AMME_COMPLEX,MENTAL_RETARDATION__X-LINKED_63__MRX63","acyl-CoA_synthetase_long-chain_family_member_4"
"ACSL5",12.6377651277167,-0.0386254447957197,0.373128188593484,-0.103517895394929,0.917551947321959,NA,".","acyl-CoA_synthetase_long-chain_family_member_5"
"ACSM3",15.557934605653,0.18186120441904,0.385499152911676,0.471755133689508,0.637101578862596,NA,".","acyl-CoA_synthetase_medium-chain_family_member_3"
"ACSS1",42.5093331523449,0.113330965899371,0.238346057167311,0.475489157430519,0.634438359622982,0.847271912257286,".","acyl-CoA_synthetase_short-chain_family_member_1"
"ACTA2",248.480897386645,-0.0866745302791875,0.144818914545187,-0.598502830596364,0.549504470778349,0.801367379337381,"AORTIC_ANEURYSM__FAMILIAL_THORACIC_6__AAT6,MOYAMOYA_DISEASE_5__MYMY5,MULTISYSTEMIC_SMOOTH_MUSCLE_DYSFUNCTION_SYNDROME","actin__alpha_2__smooth_muscle__aorta"
"ACTB",26433.0665576354,0.0657677250502575,0.088171596403215,0.745906025671771,0.45572418499933,0.741555107293431,"BARAITSER-WINTER_SYNDROME_1__BRWS1,DYSTONIA__JUVENILE-ONSET","actin__beta"
"ACTG1",26912.9881667509,0.17745823053747,0.0949565321913132,1.8688364711965,0.0616455690434724,0.270748728997122,"BARAITSER-WINTER_SYNDROME_2__BRWS2,DEAFNESS__AUTOSOMAL_DOMINANT_20__DFNA20","actin__gamma_1"
"ACTL6A",99.9631475481473,-0.0576152744414692,0.195504068826514,-0.294701152703863,0.768222182535017,0.910154468930705,".","actin-like_6A"
"ACTN1",1912.52574288892,-0.331818066866237,0.123351161806938,-2.69002790087684,0.00714460453609619,0.0784239944349041,"BLEEDING_DISORDER__PLATELET-TYPE__15__BDPLT15","actinin__alpha_1"
"ACTN2",6.70053276242405,-0.457584369582351,0.524437876232733,-0.872523496718772,0.382922855538298,NA,"CARDIOMYOPATHY__DILATED__1AA__CMD1AA","actinin__alpha_2"
"ACTN4",5516.2362712132,0.0808253249277843,0.0844883925788191,0.956644131350736,0.338746906012588,0.651938225920028,"FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_1__FSGS1","actinin__alpha_4"
"ACTR10",631.590553081288,0.245840403910963,0.156184799005435,1.57403540854451,0.115479263679531,0.386163049846758,".","actin-related_protein_10_homolog__S._cerevisiae"
"ACTR1A",256.115986810191,0.0459452658187932,0.124626426825967,0.368663910126805,0.712378252284979,0.88685092966931,".","ARP1_actin-related_protein_1_homolog_A__centractin_alpha__yeast"
"ACTR1B",81.1357231589897,-0.144549910452396,0.201303520739598,-0.718069460093457,0.472714459586428,0.753758847828319,".","ARP1_actin-related_protein_1_homolog_B__centractin_beta__yeast"
"ACTR2",1530.12872052311,0.147129837338238,0.0920131592789337,1.59900864714601,0.109818681244689,0.374622496225472,".","ARP2_actin-related_protein_2_homolog__yeast"
"ACTR3",999.752646338413,0.128851493763795,0.110160638705645,1.16966908759572,0.242134162736515,0.556580794960457,".","ARP3_actin-related_protein_3_homolog__yeast"
"ACTR3B",15.0976817669248,-0.969482137853032,0.371833423128968,-2.60730229599821,0.00912587535898203,NA,".","ARP3_actin-related_protein_3_homolog_B__yeast"
"ACTR5",35.019953509281,-0.00591582090239049,0.288402452182296,-0.0205123807291735,0.983634635761271,0.995743902120263,".","ARP5_actin-related_protein_5_homolog__yeast"
"ACTR6",214.622024396548,0.171534111970657,0.127371788567215,1.34671981841675,0.178070486937172,0.479340421263753,".","ARP6_actin-related_protein_6_homolog__yeast"
"ACTR8",139.981758721554,0.148563677165686,0.159076016173028,0.93391625425226,0.350347093627541,0.661620550609876,".","ARP8_actin-related_protein_8_homolog__yeast"
"ACTRT3",55.625025552639,0.178138742985221,0.214961974701615,0.828698858170112,0.407274832055226,0.705029194005385,".","actin-related_protein_T3"
"ACVR1",158.350599964232,0.0264785866402028,0.169767646593319,0.155969568828581,0.876057008184411,0.956139006956433,"FIBRODYSPLASIA_OSSIFICANS_PROGRESSIVA__FOP","activin_A_receptor__type_I"
"ACVR1B",183.806440354955,0.406022845587632,0.158407664685327,2.56315151412771,0.0103726771745823,0.0961391186908222,".","activin_A_receptor__type_IB"
"ACVR2A",105.552333274565,-0.219471056635323,0.199919411360556,-1.09779763326486,0.272292865172403,0.586948204207929,".","activin_A_receptor__type_IIA"
"ACVR2B",45.3914813688382,-0.00958657932981548,0.22633080074581,-0.0423564945567531,0.966214509515999,0.991452938703274,"HETEROTAXY__VISCERAL__4__AUTOSOMAL__HTX4","activin_A_receptor__type_IIB"
"ACY1",14.6100426153265,1.07035942066086,0.41351520032235,2.58844032777146,0.00964116497303816,NA,"AMINOACYLASE_1_DEFICIENCY","aminoacylase_1"
"ACY3",7.35050076874924,0.372753311602587,0.50094166760377,0.744105223639379,0.456812819365933,NA,".","aspartoacylase__aminocyclase__3"
"ACYP1",59.3181961970864,-0.0170029806369396,0.234535971674211,-0.0724962593821563,0.942206982218684,0.981396455573032,".","acylphosphatase_1__erythrocyte__common__type"
"ACYP2",59.0227101835768,-0.931235107967935,0.212304345869791,-4.38632145824784,1.1528370960766e-05,0.00145607703096865,".","acylphosphatase_2__muscle_type"
"ADA",105.115044134052,-0.150741596082684,0.173297229713721,-0.869844234277155,0.38438553420774,0.68697812293119,"SEVERE_COMBINED_IMMUNODEFICIENCY__AUTOSOMAL_RECESSIVE__T_CELL-NEGATIVE_","adenosine_deaminase"
"ADAL",25.1565887609649,0.458067413194317,0.321027010723489,1.42688122149592,0.153614134450162,0.443936433160085,".","adenosine_deaminase-like"
"ADAM10",629.304195783443,-0.288938296692749,0.115995810289048,-2.49093735345051,0.0127406582143805,0.109970837078796,".","ADAM_metallopeptidase_domain_10"
"ADAM15",268.214105418354,0.452034211743523,0.165966951558526,2.72363990239418,0.00645668627212842,0.0743775065868136,".","ADAM_metallopeptidase_domain_15"
"ADAM17",310.50647829301,-0.0331421304484646,0.127985218782763,-0.258952797547026,0.795671660567175,0.924131280309541,"INFLAMMATORY_SKIN_AND_BOWEL_DISEASE__NEONATAL__NISBD","ADAM_metallopeptidase_domain_17"
"ADAM19",34.1082705018122,0.0886344976821058,0.238084177796057,0.37228218398465,0.709682761992028,0.885262482704895,".","ADAM_metallopeptidase_domain_19"
"ADAM1A",15.8031106899923,-0.103083573617315,0.383089275075098,-0.269084989646622,0.787864281103379,NA,".","ADAM_metallopeptidase_domain_1A__pseudogene"
