"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mim_morbid_descrip","ncbi_name"
"ABHD14A",9.77949491504473,0.0208406999387986,0.426470703806757,0.0488678348894088,0.961024622263346,0.999299350154369,".","abhydrolase_domain_containing_14A"
"ABHD14B",45.652828182104,0.0110527885288251,0.209021602471407,0.0528786900403614,0.9578285635214,0.999299350154369,".","abhydrolase_domain_containing_14B"
"ABHD15",97.8003344604886,0.0147162129247666,0.162830838338985,0.0903773085914481,0.927987388009338,0.999299350154369,".","abhydrolase_domain_containing_15"
"ABHD16A",88.8925981610917,-0.00597498197868959,0.159737806482795,-0.0374049331855145,0.970162139311768,0.999299350154369,".","abhydrolase_domain_containing_16A"
"ABHD16B",11.2242681218191,0.728359833321026,0.418221894621074,1.74156313356322,0.0815849170259434,0.999299350154369,".","abhydrolase_domain_containing_16B"
"ABHD2",427.176686248636,-0.0059444201369832,0.111688229410129,-0.0532233357837086,0.957553962696857,0.999299350154369,".","abhydrolase_domain_containing_2"
"ABHD3",102.65781333268,-0.151805915037156,0.162884078412059,-0.931987438656358,0.351343017146063,0.999299350154369,".","abhydrolase_domain_containing_3"
"ABHD4",363.846584101476,-0.00233718640311548,0.110950282243684,-0.0210651686129309,0.983193670146081,0.999299350154369,".","abhydrolase_domain_containing_4"
"ABHD5",106.660285584226,-0.105299809397028,0.165128436464757,-0.637684287766526,0.523679215531688,0.999299350154369,"CHANARIN-DORFMAN_SYNDROME__CDS","abhydrolase_domain_containing_5"
"ABHD6",45.1518634700136,0.183551238345939,0.220351031898694,0.832994684727983,0.404847726995104,0.999299350154369,".","abhydrolase_domain_containing_6"
"ABHD8",24.8494274520467,-0.117274820863941,0.27351421714805,-0.428770475212489,0.668090267211576,0.999299350154369,".","abhydrolase_domain_containing_8"
"ABI1",587.657554600714,0.0789680351706824,0.108738969450185,0.726216512534257,0.467706050706702,0.999299350154369,".","abl-interactor_1"
"ABI2",131.886908583927,-0.163027836344766,0.145039565308854,-1.12402320013582,0.261003183878203,0.999299350154369,".","abl-interactor_2"
"ABI3BP",9.34891202553862,-0.287989961712141,0.444801371245138,-0.647457450290602,0.517335924264413,0.999299350154369,".","ABI_family__member_3__NESH__binding_protein"
"ABL1",536.138455911391,0.144834798543932,0.131094386846406,1.10481311998221,0.269240574309958,0.999299350154369,"LEUKEMIA__CHRONIC_MYELOID__CML","c-abl_oncogene_1__non-receptor_tyrosine_kinase"
"ABL2",198.125911118951,0.176253136159545,0.126314619832756,1.39535024839491,0.162910246313711,0.999299350154369,".","c-abl_oncogene_2__non-receptor_tyrosine_kinase"
"ABLIM1",99.1606460469819,-0.138140266234392,0.160255494626581,-0.862000186366644,0.388687415277113,0.999299350154369,".","actin_binding_LIM_protein_1"
"ABLIM3",10.4895952711278,-0.82950851916754,0.458720794439968,-1.80830808025664,0.070558564980138,0.999299350154369,".","actin_binding_LIM_protein_family__member_3"
"ABRACL",242.523682305585,-0.115760971663575,0.129429729878514,-0.894392438060647,0.371111957004651,0.999299350154369,".","ABRA_C-terminal_like"
"ABT1",168.639361708683,-0.163932392827491,0.143515241028775,-1.14226469364757,0.253344012174876,0.999299350154369,".","activator_of_basal_transcription_1"
"ABTB1",43.0448941644484,0.0302807995053391,0.230051923809393,0.131625934719102,0.895280171061113,0.999299350154369,".","ankyrin_repeat_and_BTB__POZ__domain_containing_1"
"ABTB2",191.580302848242,0.015591818019192,0.136098612155248,0.114562652566996,0.908791783677485,0.999299350154369,".","ankyrin_repeat_and_BTB__POZ__domain_containing_2"
"ACAA1",165.21508798957,0.0776579422471156,0.141483002185751,0.548885315178423,0.583084156449334,0.999299350154369,".","acetyl-CoA_acyltransferase_1"
"ACAA2",417.140168900178,-0.123814308330852,0.123674433547133,-1.00113099190922,0.316763483514534,0.999299350154369,".","acetyl-CoA_acyltransferase_2"
"ACACA",188.775695088455,0.194470426129655,0.125865606622872,1.54506406752038,0.122330767332015,0.999299350154369,"ACETYL-CoA_CARBOXYLASE_DEFICIENCY__ACACAD","acetyl-CoA_carboxylase_alpha"
"ACACB",69.1649099521046,0.0788082260868059,0.178022669229807,0.442686464750586,0.657992533980306,0.999299350154369,".","acetyl-CoA_carboxylase_beta"
"ACAD10",40.4865793147044,0.115034345786128,0.231029871837131,0.497919792238916,0.618540576449083,0.999299350154369,".","acyl-CoA_dehydrogenase_family__member_10"
"ACAD11",33.5407269120664,-0.127652993776442,0.256264968635733,-0.498128926696549,0.618393173218336,0.999299350154369,".","acyl-CoA_dehydrogenase_family__member_11"
"ACAD8",54.6887473354981,0.266356841814977,0.197889288327424,1.34598918448919,0.178306004619507,0.999299350154369,"ISOBUTYRYL-CoA_DEHYDROGENASE_DEFICIENCY","acyl-CoA_dehydrogenase_family__member_8"
"ACAD9",78.9638015660508,-0.0131994763565975,0.163976203836064,-0.0804962918265493,0.93584254536009,0.999299350154369,"ACYL-CoA_DEHYDROGENASE_FAMILY__MEMBER_9__DEFICIENCY_OF","acyl-CoA_dehydrogenase_family__member_9"
"ACADM",101.583594359427,-0.146361791780793,0.163791665044679,-0.893585102397417,0.371543920119633,0.999299350154369,"ACYL-CoA_DEHYDROGENASE__MEDIUM-CHAIN__DEFICIENCY_OF__ACADMD","acyl-CoA_dehydrogenase__C-4_to_C-12_straight_chain"
"ACADS",27.8531265661146,-0.112234886932692,0.275117456853284,-0.4079526185521,0.683308460973863,0.999299350154369,"ACYL-CoA_DEHYDROGENASE__SHORT-CHAIN__DEFICIENCY_OF__ACADSD","acyl-CoA_dehydrogenase__C-2_to_C-3_short_chain"
"ACADSB",35.3313061743222,-0.10111967285971,0.246884359486235,-0.409583146822827,0.682111761871009,0.999299350154369,"2-METHYLBUTYRYL-CoA_DEHYDROGENASE_DEFICIENCY","acyl-CoA_dehydrogenase__short_branched_chain"
"ACADVL",203.968998860437,-0.0790414621359805,0.126862446595146,-0.6230485400319,0.533252624651129,0.999299350154369,"ACYL-CoA_DEHYDROGENASE__VERY_LONG-CHAIN__DEFICIENCY_OF__ACADVLD","acyl-CoA_dehydrogenase__very_long_chain"
"ACAP1",20.068705719724,0.200703535390298,0.292907167062112,0.685212101169713,0.49321008875982,0.999299350154369,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_1"
"ACAP2",63.4317295054627,-0.0152115730085361,0.201206043027711,-0.0756019689052832,0.939735769989832,0.999299350154369,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_2"
"ACAP3",16.6712280901669,0.297851874860543,0.343954171974238,0.865963838004709,0.386509992959903,0.999299350154369,".","ArfGAP_with_coiled-coil__ankyrin_repeat_and_PH_domains_3"
"ACAT1",234.775565784161,-0.0823689495938961,0.127417413984529,-0.64644970430727,0.517988159686368,0.999299350154369,"ALPHA-METHYLACETOACETIC_ACIDURIA","acetyl-CoA_acetyltransferase_1"
"ACAT2",241.525035057268,0.0949070531122992,0.15373237649056,0.617352409940316,0.537002304691705,0.999299350154369,".","acetyl-CoA_acetyltransferase_2"
"ACBD3",428.112616617595,-0.319391185813753,0.122221962383617,-2.61320616675491,0.00896971756603071,0.999299350154369,".","acyl-CoA_binding_domain_containing_3"
"ACBD4",58.7665051998359,0.115947730263108,0.201650828754188,0.574992579893871,0.565296315296458,0.999299350154369,".","acyl-CoA_binding_domain_containing_4"
"ACBD5",353.673656743442,-0.0793733961311277,0.103689521191187,-0.765491008341873,0.443979218682615,0.999299350154369,".","acyl-CoA_binding_domain_containing_5"
"ACBD6",261.543985684463,0.158355012451431,0.139747702854302,1.13314930562064,0.257151558739312,0.999299350154369,".","acyl-CoA_binding_domain_containing_6"
"ACBD7",5.96265222353204,-0.409911283839959,0.590553834637705,-0.694113321762499,0.487611144801681,0.999299350154369,".","acyl-CoA_binding_domain_containing_7"
"ACCS",13.2868067714164,-0.195685544760992,0.38460714169535,-0.508793320629484,0.610897101736419,0.999299350154369,".","1-aminocyclopropane-1-carboxylate_synthase_homolog__Arabidopsis__non-functional"
"ACD",87.2007344828485,0.195139717731356,0.167740279831448,1.1633444151127,0.244689792050217,0.999299350154369,".","adrenocortical_dysplasia_homolog__mouse"
"ACER2",75.0239617537885,0.0297095544536854,0.180602828171041,0.164502155113257,0.869335850325047,0.999299350154369,".","alkaline_ceramidase_2"
"ACER3",146.835396012041,-0.11690598057913,0.134634943224394,-0.868318267006542,0.385220124784436,0.999299350154369,".","alkaline_ceramidase_3"
"ACHE",6.70088584691898,0.101811325538512,0.519595665990276,0.195943369436067,0.844654491270804,0.999299350154369,"YT_BLOOD_GROUP_ANTIGEN","acetylcholinesterase__Yt_blood_group"
"ACIN1",100.236405032237,-0.191483288546438,0.161286290000257,-1.18722607201228,0.235138459522467,0.999299350154369,".","apoptotic_chromatin_condensation_inducer_1"
"ACLY",1689.53947686151,0.168049273941537,0.0768683051965425,2.18619720458069,0.0288011807037071,0.999299350154369,".","ATP_citrate_lyase"
"ACN9",152.294223189729,-0.389832875197138,0.144412438091069,-2.69944113090386,0.0069456042747493,0.999299350154369,".","ACN9_homolog__S._cerevisiae"
"ACO1",59.163810995319,0.284310823623775,0.207763192161357,1.36843692410621,0.17117535306612,0.999299350154369,".","aconitase_1__soluble"
"ACO2",160.01437537148,0.0740029514907474,0.132545268149337,0.558322092700956,0.576624461461003,0.999299350154369,"INFANTILE_CEREBELLAR-RETINAL_DEGENERATION__ICRD","aconitase_2__mitochondrial"
"ACOT1",6.19872108504931,0.0520986159256473,0.581981430368382,0.0895193784665433,0.928669153621335,0.999299350154369,".","acyl-CoA_thioesterase_1"
"ACOT13",387.468738604519,-0.102168977298137,0.128174800368851,-0.797106584165713,0.425389132777748,0.999299350154369,".","acyl-CoA_thioesterase_13"
"ACOT2",66.8569435967581,-0.353369593388246,0.205013443990897,-1.72364107694292,0.0847726582286823,0.999299350154369,".","acyl-CoA_thioesterase_2"
"ACOT4",17.0790542755605,-0.428994733544265,0.335982919145632,-1.27683494933359,0.20166052394205,0.999299350154369,".","acyl-CoA_thioesterase_4"
"ACOT7",182.2706474435,-0.170264326683452,0.139529503956526,-1.22027472223009,0.222360748909266,0.999299350154369,".","acyl-CoA_thioesterase_7"
"ACOT8",46.1701975739723,0.207817173704627,0.236820158552767,0.877531604465681,0.380197960405906,0.999299350154369,".","acyl-CoA_thioesterase_8"
"ACOT9",440.201494155851,-0.0219896366851294,0.10604942966635,-0.207352710470132,0.835734411523229,0.999299350154369,".","acyl-CoA_thioesterase_9"
"ACOX1",102.306058634376,0.000343915139251191,0.163551731670114,0.00210279118257746,0.99832221661728,0.99963158370132,"PEROXISOMAL_ACYL-CoA_OXIDASE_DEFICIENCY","acyl-CoA_oxidase_1__palmitoyl"
"ACOX3",19.8741817076359,0.0291983347993451,0.302506140661283,0.0965214614669212,0.923106429716936,0.999299350154369,".","acyl-CoA_oxidase_3__pristanoyl"
"ACP1",1556.06134162102,-0.00410734702564557,0.0822374490838079,-0.0499449711950548,0.960166240168421,0.999299350154369,".","acid_phosphatase_1__soluble"
"ACP2",118.453605108462,0.0103279282516169,0.15539702064323,0.0664615589724101,0.947010361509159,0.999299350154369,"ACID_PHOSPHATASE_DEFICIENCY","acid_phosphatase_2__lysosomal"
"ACP6",107.093851792249,-0.159028844430883,0.15493200318682,-1.02644283401618,0.304682896450794,0.999299350154369,".","acid_phosphatase_6__lysophosphatidic"
"ACPL2",24.586421175356,0.362202375914848,0.272649647921777,1.32845348848117,0.184028339221617,0.999299350154369,".","acid_phosphatase-like_2"
"ACSF2",25.0948455283873,0.211723719720101,0.264847326816256,0.799417997777221,0.424048077916175,0.999299350154369,".","acyl-CoA_synthetase_family_member_2"
"ACSF3",79.1233338708297,0.330379082798874,0.171721555711316,1.92392318733869,0.0543642123202442,0.999299350154369,"COMBINED_MALONIC_AND_METHYLMALONIC_ACIDURIA__CMAMMA","acyl-CoA_synthetase_family_member_3"
"ACSL1",39.2529816670411,0.0331146384808266,0.224666558281655,0.147394604404418,0.882820564072172,0.999299350154369,".","acyl-CoA_synthetase_long-chain_family_member_1"
"ACSL3",732.105377093909,-0.0515065171895404,0.0999014260235411,-0.515573393090537,0.60615239735867,0.999299350154369,".","acyl-CoA_synthetase_long-chain_family_member_3"
"ACSL4",488.0667236081,0.097859297428444,0.101761624122887,0.961652275815388,0.336224302758479,0.999299350154369,"AMME_COMPLEX,MENTAL_RETARDATION__X-LINKED_63__MRX63","acyl-CoA_synthetase_long-chain_family_member_4"
"ACSL5",12.6377651277167,0.570250997053406,0.373572905833529,1.52647846818827,0.126890748795241,0.999299350154369,".","acyl-CoA_synthetase_long-chain_family_member_5"
"ACSM3",15.557934605653,-0.53374101307082,0.34063283692634,-1.56691004275151,0.117135719915137,0.999299350154369,".","acyl-CoA_synthetase_medium-chain_family_member_3"
"ACSS1",42.5093331523449,0.0384352932532653,0.222611510949213,0.172656360353414,0.86292154792438,0.999299350154369,".","acyl-CoA_synthetase_short-chain_family_member_1"
"ACTA2",248.480897386645,-0.0676936742620509,0.135237853463144,-0.500552711600818,0.616685950062373,0.999299350154369,"AORTIC_ANEURYSM__FAMILIAL_THORACIC_6__AAT6,MOYAMOYA_DISEASE_5__MYMY5,MULTISYSTEMIC_SMOOTH_MUSCLE_DYSFUNCTION_SYNDROME","actin__alpha_2__smooth_muscle__aorta"
"ACTB",26433.0665576354,-0.0524176038801411,0.0816364818706207,-0.64208553184854,0.520817649413632,0.999299350154369,"BARAITSER-WINTER_SYNDROME_1__BRWS1,DYSTONIA__JUVENILE-ONSET","actin__beta"
"ACTG1",26912.9881667509,0.0303224999174717,0.0879142267958122,0.344910044968013,0.730161998695469,0.999299350154369,"BARAITSER-WINTER_SYNDROME_2__BRWS2,DEAFNESS__AUTOSOMAL_DOMINANT_20__DFNA20","actin__gamma_1"
"ACTL6A",99.9631475481473,-0.0234874153354214,0.183397847665184,-0.128068107856427,0.898095074422153,0.999299350154369,".","actin-like_6A"
"ACTN1",1912.52574288892,-0.07502814319598,0.114598914882578,-0.6547020386088,0.512659612465928,0.999299350154369,"BLEEDING_DISORDER__PLATELET-TYPE__15__BDPLT15","actinin__alpha_1"
"ACTN2",6.70053276242405,-0.0765366192032944,0.511818020574824,-0.149538734719297,0.881128547075253,0.999299350154369,"CARDIOMYOPATHY__DILATED__1AA__CMD1AA","actinin__alpha_2"
"ACTN4",5516.2362712132,0.057909710003491,0.0782870093196007,0.739710336450317,0.459475774799549,0.999299350154369,"FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_1__FSGS1","actinin__alpha_4"
"ACTR10",631.590553081288,0.0628723524049063,0.144560856114995,0.434919618592276,0.663620773772185,0.999299350154369,".","actin-related_protein_10_homolog__S._cerevisiae"
"ACTR1A",256.115986810191,-0.0100703144881393,0.116193998858219,-0.0866681118396417,0.930935324077886,0.999299350154369,".","ARP1_actin-related_protein_1_homolog_A__centractin_alpha__yeast"
"ACTR1B",81.1357231589897,-0.384788920454997,0.186360510257393,-2.06475567127147,0.0389461241080493,0.999299350154369,".","ARP1_actin-related_protein_1_homolog_B__centractin_beta__yeast"
"ACTR2",1530.12872052311,-0.0862498818138064,0.0851147726098917,-1.01333621848603,0.310899593328141,0.999299350154369,".","ARP2_actin-related_protein_2_homolog__yeast"
"ACTR3",999.752646338413,0.0955829424790887,0.102245477941131,0.934837847147838,0.349871871663528,0.999299350154369,".","ARP3_actin-related_protein_3_homolog__yeast"
"ACTR3B",15.0976817669248,-0.394556270429092,0.368555508855311,-1.07054774911528,0.284372828200457,0.999299350154369,".","ARP3_actin-related_protein_3_homolog_B__yeast"
"ACTR5",35.019953509281,-0.0350739067571261,0.270119048476929,-0.129846106577418,0.896688183897012,0.999299350154369,".","ARP5_actin-related_protein_5_homolog__yeast"
"ACTR6",214.622024396548,0.108568174141022,0.118740199813328,0.914333766590445,0.360541492887399,0.999299350154369,".","ARP6_actin-related_protein_6_homolog__yeast"
"ACTR8",139.981758721554,0.0184726605504199,0.147729429905754,0.125043876241889,0.900488814694837,0.999299350154369,".","ARP8_actin-related_protein_8_homolog__yeast"
"ACTRT3",55.625025552639,-0.0301266468671829,0.198707093081938,-0.151613344042832,0.879491908059389,0.999299350154369,".","actin-related_protein_T3"
"ACVR1",158.350599964232,0.0498412828399076,0.158657813857738,0.314143259811951,0.753412234775961,0.999299350154369,"FIBRODYSPLASIA_OSSIFICANS_PROGRESSIVA__FOP","activin_A_receptor__type_I"
"ACVR1B",183.806440354955,-0.0504009088992501,0.144712161684012,-0.348283850595112,0.727627020890992,0.999299350154369,".","activin_A_receptor__type_IB"
"ACVR2A",105.552333274565,-0.0680175738808124,0.188189273147073,-0.361431726385677,0.717776734447616,0.999299350154369,".","activin_A_receptor__type_IIA"
"ACVR2B",45.3914813688382,0.0463529819789768,0.214093257402747,0.216508369022471,0.828591502327076,0.999299350154369,"HETEROTAXY__VISCERAL__4__AUTOSOMAL__HTX4","activin_A_receptor__type_IIB"
"ACY1",14.6100426153265,0.458359580381645,0.363130980453983,1.26224311626788,0.206861318375512,0.999299350154369,"AMINOACYLASE_1_DEFICIENCY","aminoacylase_1"
"ACY3",7.35050076874924,-0.0154394957271561,0.453763246113614,-0.034025443575239,0.97285686140585,0.999299350154369,".","aspartoacylase__aminocyclase__3"
"ACYP1",59.3181961970864,-0.299484416164371,0.216317225686598,-1.38446864420435,0.166215002782434,0.999299350154369,".","acylphosphatase_1__erythrocyte__common__type"
"ACYP2",59.0227101835768,-0.0801869967083645,0.21191314539013,-0.378395575983458,0.705136754167941,0.999299350154369,".","acylphosphatase_2__muscle_type"
"ADA",105.115044134052,-0.206729257376435,0.162080453587745,-1.27547309253128,0.202141842097232,0.999299350154369,"SEVERE_COMBINED_IMMUNODEFICIENCY__AUTOSOMAL_RECESSIVE__T_CELL-NEGATIVE_","adenosine_deaminase"
"ADAL",25.1565887609649,0.0791567217770135,0.291784520856323,0.271284856183275,0.786171952914364,0.999299350154369,".","adenosine_deaminase-like"
"ADAM10",629.304195783443,-0.0883157878341922,0.1084871972204,-0.814066452972988,0.415606882809091,0.999299350154369,".","ADAM_metallopeptidase_domain_10"
"ADAM15",268.214105418354,0.137786556424636,0.152917553075634,0.901051276673818,0.367561056945634,0.999299350154369,".","ADAM_metallopeptidase_domain_15"
"ADAM17",310.50647829301,-0.0804453177057978,0.119205245188728,-0.674847130916386,0.499772892937088,0.999299350154369,"INFLAMMATORY_SKIN_AND_BOWEL_DISEASE__NEONATAL__NISBD","ADAM_metallopeptidase_domain_17"
