"","baseMean","log2FoldChange","lfcSE","pvalue","padj","mim_morbid_descrip","ncbi_name"
"ARL6IP5",547.555067210472,-0.704008560060584,0.152083767498234,5.79748805094692e-07,2.06394279078919e-05,".","ADP-ribosylation-like_factor_6_interacting_protein_5"
"ARL6IP6",303.485299732738,0.422448938585688,0.178901051405833,0.00599781358787145,0.0423802389408064,".","ADP-ribosylation-like_factor_6_interacting_protein_6"
"ARMCX6",52.9490080432318,0.796868878449246,0.465467748607343,0.00666646625789244,0.0455253338475378,".","armadillo_repeat_containing__X-linked_6"
"ARPC1A",336.316514959944,-0.50673436253344,0.166318382915948,0.00059255316322767,0.00706183946293682,".","actin_related_protein_2_3_complex__subunit_1A__41kDa"
"ARPC1B",248.374765087494,-0.54340287793342,0.189091448293788,0.000893326582686808,0.00968320827906527,".","actin_related_protein_2_3_complex__subunit_1B__41kDa"
"ARPC2",3385.34074827959,-0.443128187501949,0.112642329764801,2.84968235090858e-05,0.000573177083685456,".","actin_related_protein_2_3_complex__subunit_2__34kDa"
"ARPC5",886.986219471288,-0.326674526160234,0.128061681971332,0.00532719564061516,0.0387726590616425,".","actin_related_protein_2_3_complex__subunit_5__16kDa"
"ASAH1",282.983446517463,-0.973872109374689,0.208548407391037,2.92459849971205e-07,1.10471696830807e-05,"FARBER_LIPOGRANULOMATOSIS,SPINAL_MUSCULAR_ATROPHY_WITH_PROGRESSIVE_MYOCLONIC_EPILEPSY__SMAPME","N-acylsphingosine_amidohydrolase__acid_ceramidase__1"
"ASCC3",246.110142979148,-0.470050401807808,0.185720005549304,0.00314108718509758,0.0257930246894196,".","activating_signal_cointegrator_1_complex_subunit_3"
"ASPH",343.300043506738,-0.619886612507619,0.192929277654242,0.000234437049969796,0.00328322098989885,".","aspartate_beta-hydroxylase"
"ATAD2",152.253202765725,0.571842152390253,0.219601127296051,0.00179116508125403,0.0167300523892821,".","ATPase_family__AAA_domain_containing_2"
"ATF3",376.601342252729,1.17960974881116,0.167963874529259,1.88191121402432e-13,1.80777040154078e-11,".","activating_transcription_factor_3"
"ATF4",2022.51156288305,0.327115094664485,0.120400842740921,0.0033284203625248,0.0270378098428787,".","activating_transcription_factor_4"
"ATF5",293.633821688032,0.474453305063954,0.167134679401668,0.00129045213487743,0.0129195940152194,".","activating_transcription_factor_5"
"ATP13A1",122.481902786078,-0.563440844385333,0.251654371151302,0.00462458365976025,0.0346315428230568,".","ATPase_type_13A1"
"ATP1A1",598.384587093931,-0.364786735422567,0.142471007120299,0.00443941027410322,0.0336062151388127,".","ATPase__Na_K_transporting__alpha_1_polypeptide"
"ATP2A2",1234.34114555909,-0.474605618814986,0.12192211069602,3.00985606528559e-05,0.000598907609562095,"ACROKERATOSIS_VERRUCIFORMIS__AKV,DARIER-WHITE_DISEASE__DAR","ATPase__Ca_transporting__cardiac_muscle__slow_twitch_2"
"ATP2B1",337.014043421635,-0.406657268097071,0.162206675958385,0.00432863603771757,0.0329467154154965,".","ATPase__Ca_transporting__plasma_membrane_1"
"ATP5F1",496.112660895349,-0.684577668449206,0.155729803863647,1.80969621550429e-06,5.51449064633653e-05,".","ATP_synthase__H_transporting__mitochondrial_Fo_complex__subunit_B1"
"ATP5G3",2477.66709276787,-0.424334669156395,0.134602130187563,0.000567806881775217,0.00681062657009822,".","ATP_synthase__H_transporting__mitochondrial_Fo_complex__subunit_C3__subunit_9"
"ATP6AP2",271.561566705391,-0.716195644330177,0.190193248833814,2.42770258339094e-05,0.000501890350403065,"MENTAL_RETARDATION__X-LINKED__SYNDROMIC__HEDERA_TYPE__MRXSH","ATPase__H_transporting__lysosomal_accessory_protein_2"
"ATP6V1D",554.015784146761,-0.518638670733032,0.170965623321672,0.00058962385526561,0.00703588236761116,".","ATPase__H_transporting__lysosomal_34kDa__V1_subunit_D"
"ATP7A",37.4306503879044,-0.820469148103719,0.450138122748463,0.00532268763485157,0.038765168833432,"MENKES_DISEASE,OCCIPITAL_HORN_SYNDROME__OHS,SPINAL_MUSCULAR_ATROPHY__DISTAL__X-LINKED_3__SMAX3","ATPase__Cu_transporting__alpha_polypeptide"
"ATP9A",48.202313690905,-0.867219317511026,0.364128877477776,0.0014916588466084,0.0143909563010886,".","ATPase__class_II__type_9A"
"ATXN1L",132.597664730556,0.693931337470574,0.245199338469995,0.000653016240003424,0.00763530179869543,".","ataxin_1-like"
"ATXN2L",448.149999898043,0.454590635387817,0.152223489704698,0.000880541299513068,0.00956322777823988,".","ataxin_2-like"
"ATXN7L3",304.208037340332,0.476045144522085,0.180903176985327,0.00234428228683358,0.020802380037495,".","ataxin_7-like_3"
"ATXN7L3B",190.658630820413,0.746281514014138,0.206646911624739,4.14912555506115e-05,0.000780974764527811,".","ataxin_7-like_3B"
"AVPI1",330.978298395379,1.06989289765609,0.174675989789057,8.49645324736387e-11,6.0689729830369e-09,".","arginine_vasopressin-induced_1"
"B2M",2942.9636371349,1.57809801593,0.115127457637354,6.52686386642146e-44,3.82783389808076e-41,"HYPOPROTEINEMIA__HYPERCATABOLIC","beta-2-microglobulin"
"B4GALT5",358.109390199196,0.643431975496429,0.164240364690906,1.61081695408273e-05,0.000350572916393435,".","UDP-Gal_betaGlcNAc_beta_1_4-_galactosyltransferase__polypeptide_5"
"BABAM1",134.910015832072,-0.630886154133803,0.238978605690052,0.00133457573584926,0.0132659923501948,".","BRISC_and_BRCA1_A_complex_member_1"
"BAG4",115.566087078609,0.535106025378454,0.241325510090634,0.00545605038711518,0.0394276765904037,".","BCL2-associated_athanogene_4"
"BAP1",163.223424920965,0.745014368351239,0.220510555927469,9.73337402543219e-05,0.00158334287248746,"MESOTHELIOMA__MALIGNANT__MESOM,TUMOR_PREDISPOSITION_SYNDROME__TPDS","BRCA1_associated_protein-1__ubiquitin_carboxy-terminal_hydrolase"
"BAZ2A",535.525458432127,0.356600821621138,0.143904080471627,0.00581050507111002,0.0414244772919891,".","bromodomain_adjacent_to_zinc_finger_domain__2A"
"BBC3",75.9948983407961,1.42172592249629,0.31680049146434,4.92269648482319e-07,1.78096126397353e-05,".","BCL2_binding_component_3"
"BBS2",133.23621894072,-0.854953766483141,0.252530726354248,7.5600245846893e-05,0.00129006667606727,"BARDET-BIEDL_SYNDROME__BBS","Bardet-Biedl_syndrome_2"
"BBS4",94.8055375019972,-0.555623102689133,0.262666860000011,0.00631698318228965,0.0439925200987374,"BARDET-BIEDL_SYNDROME__BBS","Bardet-Biedl_syndrome_4"
"BCAM",79.6455582536556,-0.772435581424321,0.290192290760158,0.000869521027919478,0.00949909099422229,"BLOOD_GROUP--LUTHERAN_SYSTEM__LU,LUTHERAN_NULL","basal_cell_adhesion_molecule__Lutheran_blood_group"
"BCKDHA",127.145741307796,-0.895322974871774,0.24677029053696,2.89232689482289e-05,0.000579661845126106,"MAPLE_SYRUP_URINE_DISEASE__MSUD","branched_chain_keto_acid_dehydrogenase_E1__alpha_polypeptide"
"BCL2L12",291.265877584243,0.573434454936477,0.18922420769223,0.000500341073854709,0.00611997868931177,".","BCL2-like_12__proline_rich"
"BCL9L",361.838724994359,0.507203282380322,0.17241636921862,0.00083240995703499,0.00919280887139831,".","B-cell_CLL_lymphoma_9-like"
"BDH2",37.8887419901924,-0.845160814032401,0.447415751834281,0.004505695403474,0.0339465611094732,".","3-hydroxybutyrate_dehydrogenase__type_2"
"BHLHE40",1149.64956858759,0.434716317457089,0.164912952232426,0.00272397969164551,0.0231704623694701,".","basic_helix-loop-helix_family__member_e40"
"BIRC3",320.101825200977,0.730545006388344,0.19117220240734,1.90584191928269e-05,0.000407616055788234,".","baculoviral_IAP_repeat_containing_3"
"BLOC1S3",32.5570798801735,0.862758274551547,0.497514105991863,0.00576324372316012,0.0412193997478647,"HERMANSKY-PUDLAK_SYNDROME_8__HPS8","biogenesis_of_lysosomal_organelles_complex-1__subunit_3"
"BLVRB",1517.48385605111,-0.437405829614168,0.160406794903013,0.00205192695502972,0.0186345738059463,".","biliverdin_reductase_B__flavin_reductase__NADPH"
"BLZF1",193.514009179328,0.700127196538517,0.242933450861449,0.000547881265051655,0.00661546681899841,".","basic_leucine_zipper_nuclear_factor_1"
"BMP1",60.9129935847139,-1.40097861752772,0.350575206448715,4.32495375224511e-06,0.00011529416186906,"OSTEOGENESIS_IMPERFECTA__TYPE_XIII__OI13","bone_morphogenetic_protein_1"
"BNIP3L",282.449604318723,-0.736984804580988,0.183797911821698,8.58690285480969e-06,0.000207107918855291,".","BCL2_adenovirus_E1B_19kDa_interacting_protein_3-like"
"BPGM",60.0642764948347,-1.03684203466907,0.341736545113832,0.000189528019593437,0.00273918381625119,"BISPHOSPHOGLYCERATE_MUTASE_DEFICIENCY","2_3-bisphosphoglycerate_mutase"
"BRAT1",129.854101663618,0.594904501016987,0.228267125697482,0.00165248287325067,0.0157515967978035,"RIGIDITY_AND_MULTIFOCAL_SEIZURE_SYNDROME__LETHAL_NEONATAL__RMFSL","BRCA1-associated_ATM_activator_1"
"BRD2",557.297575262207,0.753943064277881,0.203874613706944,2.90445337270174e-05,0.000580005805233252,".","bromodomain_containing_2"
"BRD4",427.695464363321,0.675373511026775,0.181192543827565,3.14263261474033e-05,0.000619793897806222,".","bromodomain_containing_4"
"BRI3",1308.91621736536,0.363169850304531,0.12535304306725,0.00166976757796662,0.0158891717517353,".","brain_protein_I3"
"BRIX1",1384.9251263909,0.755958228392365,0.166953222451557,8.40671895869731e-07,2.87349906002344e-05,".","BRX1__biogenesis_of_ribosomes__homolog__S._cerevisiae"
"MPC2",511.51982527595,-0.420221953854676,0.141774685194012,0.00106938860397994,0.0111574880282289,".","mitochondrial_pyruvate_carrier_2"
"BST2",178.726508028113,3.54529755974143,0.290277840124278,3.08293934873258e-35,1.14510643876424e-32,".","bone_marrow_stromal_cell_antigen_2"
"BTBD11",67.7522296998834,-0.894910750946549,0.327124932053943,0.000555080784545562,0.00669400993743636,".","BTB__POZ__domain_containing_11"
"BTN2A1",175.222616157924,0.514173214948415,0.23209499321587,0.00591090610282132,0.0419235682584894,".","butyrophilin__subfamily_2__member_A1"
"BYSL",160.775577982312,0.496964609540834,0.211954972862577,0.00463126886413486,0.0346378631250708,".","bystin-like"
"C10orf10",15.5413472032762,1.13379195371497,0.786672368805849,0.00614166278932701,0.0430148010442934,".","chromosome_10_open_reading_frame_10"
"C10orf2",140.242200901543,0.545458465890112,0.235662898093913,0.00415722808306319,0.0319696290749297,"MITOCHONDRIAL_DNA_DEPLETION_SYNDROME_7__HEPATOCEREBRAL_TYPE__MTDPS7,PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA_WITH_MITOCHONDRIAL_DNA_DELETIONS_,SENSORY_ATAXIC_NEUROPATHY__DYSARTHRIA__AND_OPHTHALMOPARESIS__SANDO","chromosome_10_open_reading_frame_2"
"C10orf47",194.981637357901,0.923724611937111,0.197149254717496,2.98315671945711e-07,1.12301740962536e-05,".","."
"C11orf84",103.133191666124,0.766197429157813,0.316893425440942,0.00167961575655223,0.0159401562560166,".","chromosome_11_open_reading_frame_84"
"C12orf75",1190.92402337531,-0.433806605747599,0.134855489979996,0.000440884244487094,0.00555115608623694,".","chromosome_12_open_reading_frame_75"
"C14orf1",389.307311715938,-0.405599954892292,0.1540481222002,0.00306612517095244,0.0252705863756827,".","chromosome_14_open_reading_frame_1"
"NRDE2",95.8544781344093,0.622365325156583,0.272598342361938,0.00346399335553501,0.0276301202295824,".","NRDE-2__necessary_for_RNA_interference__domain_containing"
"GSKIP",125.504751066092,-0.767469983291329,0.239491911353053,0.000167233386395006,0.00245841902981471,".","GSK3B_interacting_protein"
"TICRR",58.0561233740641,0.724269635403934,0.339230040487804,0.00362581049408148,0.0286136022206444,".","TOPBP1-interacting_checkpoint_and_replication_regulator"
"C15orf48",113.428497333583,1.00205078843423,0.280481763363578,3.13441024303739e-05,0.000619793897806222,".","chromosome_15_open_reading_frame_48"
"C16orf62",131.487741003563,-0.8273584065456,0.236033343124706,5.17371152921305e-05,0.000946644787685075,".","chromosome_16_open_reading_frame_62"
"C16orf70",145.647247877504,0.706784494385875,0.225416838516975,0.000243822339110846,0.00339190053022741,".","chromosome_16_open_reading_frame_70"
"C16orf80",225.430788223709,0.518679907878644,0.185219855762177,0.00123064590114158,0.0125005353476943,".","chromosome_16_open_reading_frame_80"
"HID1",37.7205165625479,-0.841691521996932,0.428465953748042,0.00389638448423137,0.0303830736933451,".","HID1_domain_containing"
"ELP5",297.623456254291,0.700118553281479,0.183543084014007,2.10647200012714e-05,0.000442041760779976,".","elongator_acetyltransferase_complex_subunit_5"
"C17orf85",339.145298190555,0.371750902679736,0.156207854674762,0.00707627260549055,0.0475308591364491,".","chromosome_17_open_reading_frame_85"
"C18orf21",233.177942786692,0.56069394338012,0.201764022497482,0.00113026587469959,0.0117158629225838,".","chromosome_18_open_reading_frame_21"
"C19orf66",212.319147031017,1.69993817069825,0.210773816716913,5.02127609395145e-17,6.82342433108549e-15,".","chromosome_19_open_reading_frame_66"
"C1orf109",180.392235946686,0.748979189775654,0.229665190739028,0.000144423311880227,0.00218953600582499,".","chromosome_1_open_reading_frame_109"
"AUNIP",56.1568334903759,0.792743069576955,0.350535025220182,0.00233928648453387,0.0207868176213404,".","aurora_kinase_A_and_ninein_interacting_protein"
"C1orf174",77.9331248505983,0.694450469683902,0.314712450770607,0.00335488887809318,0.0271485306961455,".","chromosome_1_open_reading_frame_174"
"THEMIS2",41.357729869633,1.96893402248274,0.465198490226993,1.39964798348801e-06,4.50759464740085e-05,".","thymocyte_selection_associated_family_member_2"
"C1orf63",133.93362730822,0.911553924787671,0.240156792371882,1.50630101906112e-05,0.000331713680936721,".","chromosome_1_open_reading_frame_63"
"C1QBP",5445.29154467304,0.430987307998838,0.125395967396494,0.000207320092745572,0.00293541015687918,".","complement_component_1__q_subcomponent_binding_protein"
"C1QL1",81.0165365047748,1.14426951960198,0.305762963466089,1.42762257967291e-05,0.000319437718981832,".","complement_component_1__q_subcomponent-like_1"
"C1R",221.104192939104,1.7205018170731,0.220927974179019,4.57910875601833e-16,5.48656009336691e-14,".","complement_component_1__r_subcomponent"
"C1S",352.310522111897,0.880262449204937,0.185439234015687,2.34199364061193e-07,9.06140108935374e-06,"COMPLEMENT_COMPONENT_C1s_DEFICIENCY__C1SD","complement_component_1__s_subcomponent"
"APMAP",213.539064817748,-0.524472279885803,0.190179022843916,0.00135058375579767,0.0133616830290377,".","adipocyte_plasma_membrane_associated_protein"
"TMEM230",278.016240754497,-0.732006520846304,0.199123312544412,3.29787501165868e-05,0.000643576554376754,".","transmembrane_protein_230"
"AAR2",224.994825425678,0.533052492335046,0.191513811284815,0.00122833203308024,0.0124884159166178,".","AAR2_splicing_factor_homolog__S._cerevisiae"
"C2orf44",88.0880927258044,0.67825770122912,0.290020392507643,0.00256503909183712,0.0220712205408039,".","chromosome_2_open_reading_frame_44"
"C2orf47",594.563173195787,0.498130142283678,0.191718970235181,0.00235901248269059,0.0208742829585018,".","chromosome_2_open_reading_frame_47"
"C2orf49",261.779673355178,0.63976885895213,0.186269409808862,0.000104021464118654,0.00167259909765391,".","chromosome_2_open_reading_frame_49"
"C3",13.6484606435034,1.64960044571863,0.804350675551536,0.00182048758174674,0.0169471120496274,"COMPLEMENT_COMPONENT_3_DEFICIENCY__AUTOSOMAL_RECESSIVE__C3D,HEMOLYTIC_UREMIC_SYNDROME__ATYPICAL__SUSCEPTIBILITY_TO__5__AHUS5,MACULAR_DEGENERATION__AGE-RELATED__9__ARMD9","complement_component_3"
