"","baseMean","log2FoldChange","lfcSE","pvalue","padj","mim_morbid_descrip","ncbi_name"
"SLC7A1",212.22276182522,-1.20641927286406,0.194609881033413,4.23331461043603e-11,9.45210548251078e-09,".","solute_carrier_family_7__cationic_amino_acid_transporter__y_system__member_1"
"SNORA23",634.186462040766,-1.40896798480841,0.179030589148026,2.34307314194582e-16,1.87465376965182e-13,".","small_nucleolar_RNA__H_ACA_box_23"
"SNORA38",35.7531768869292,-2.45352174563128,0.47240108184141,1.39426523424635e-08,1.08832036699181e-06,".","small_nucleolar_RNA__H_ACA_box_38"
"SNORA42",33.0878050518578,-1.22521258084794,0.463988355957949,0.000458176258797068,0.00428747588763221,".","small_nucleolar_RNA__H_ACA_box_42"
"SNORA46",59.9035895859703,-2.15147330943276,0.409852826965506,9.0216324470129e-09,7.46695630377335e-07,".","small_nucleolar_RNA__H_ACA_box_46"
"SNORA49",123.945504503343,-2.36277750787507,0.310876008555871,1.88754286708774e-15,1.29444993335067e-12,".","small_nucleolar_RNA__H_ACA_box_49"
"SNORA50",38.7902769718166,-1.11040167939327,0.457165284479986,0.000846975275104916,0.00683391127566715,".","small_nucleolar_RNA__H_ACA_box_50"
"SNORA52",218.95002505341,-2.19543599402645,0.238061450033183,1.71192417068174e-21,3.28723679254308e-18,".","small_nucleolar_RNA__H_ACA_box_52"
"SNORA55",31.2727535646788,-1.19856757217635,0.50994743950263,0.000955966583643307,0.00752314358160606,".","small_nucleolar_RNA__H_ACA_box_55"
"SNORA5A",68.8946785287687,-1.58140361855221,0.336022904947271,1.53511421076119e-07,7.7835768361937e-06,".","small_nucleolar_RNA__H_ACA_box_5A"
"SNORA62",159.56903639981,-1.12752519139431,0.222404360465923,3.01516877400527e-08,2.054961441522e-06,".","small_nucleolar_RNA__H_ACA_box_62"
"SNORA63",1038.41483814553,-1.85318112976039,0.178170887004151,1.42409859849467e-26,1.36727706441473e-22,".","small_nucleolar_RNA__H_ACA_box_63"
"SNORA64",423.920883777521,-1.29207817974534,0.160377847224928,5.63546846116836e-17,6.76326658695968e-14,".","small_nucleolar_RNA__H_ACA_box_64"
"SNORA65",124.684406046663,-1.03352381141224,0.248596833479013,2.5033641335133e-06,6.71363101839697e-05,".","small_nucleolar_RNA__H_ACA_box_65"
"SNORA68",252.356881498068,-1.35999507088876,0.230159321848156,2.25884817832459e-10,3.67579684069397e-08,".","small_nucleolar_RNA__H_ACA_box_68"
"SNORA71A",164.058236130964,-2.76344392905968,0.285020450259999,1.95743545149588e-23,6.26444592327066e-20,".","small_nucleolar_RNA__H_ACA_box_71A"
"SNORA71B",169.364616672248,-2.45910283617772,0.261753495783357,3.46789973785983e-22,8.32382634579806e-19,".","small_nucleolar_RNA__H_ACA_box_71B"
"SNORA71C",427.068675016059,-1.54258665190597,0.185610439278681,6.00928401168872e-18,8.24216225660334e-15,".","small_nucleolar_RNA__H_ACA_box_71C"
"SNORA71D",172.296404999146,-2.15459599322238,0.279762285747901,7.67930869313877e-16,5.67146482790964e-13,".","small_nucleolar_RNA__H_ACA_box_71D"
"SNORA74A",254.870046588485,-1.03560574590895,0.226310612385212,3.7044752026808e-07,1.56681349871975e-05,".","small_nucleolar_RNA__H_ACA_box_74A"
"SNORA74B",27.6579862047729,-1.31278855728352,0.529350333591852,0.000670126178132779,0.00575421691615286,".","small_nucleolar_RNA__H_ACA_box_74B"
"SNORD15B",124.193574530819,-1.30534831496552,0.247474026601449,8.97231576203757e-09,7.46695630377335e-07,".","small_nucleolar_RNA__C_D_box_15B"
"SNORD17",1088.58577839461,-1.21607868431353,0.151158220275665,6.36517916001704e-17,6.7902316794804e-14,".","small_nucleolar_RNA__C_D_box_17"
"SNORD94",49.544064621711,-1.10315395347181,0.395249893806531,0.000316626319174456,0.00322367899299465,".","small_nucleolar_RNA__C_D_box_94"
"SUN2",45.8697903389966,-1.99446917389717,0.463262559341934,1.0119410022901e-06,3.27126113231894e-05,".","Sad1_and_UNC84_domain_containing_2"
"TBKBP1",71.7482421940207,-1.0413168889185,0.370622654103214,0.000316186819460062,0.00322262171298944,".","TBK1_binding_protein_1"
"TERC",130.083577978463,-2.13172134680854,0.270191395096995,1.88076277870452e-16,1.64156394894019e-13,".","telomerase_RNA_component"
"TNK2",59.8212892135449,-1.3422047301313,0.347048235145169,6.93178259366864e-06,0.000152528702240577,".","tyrosine_kinase__non-receptor__2"
"TRIM56",85.5323135598116,-1.28774480598902,0.278265069601243,2.45776961972722e-07,1.14548767567966e-05,".","tripartite_motif_containing_56"
"TUBGCP6",30.3710200843243,-1.01387330637456,0.491629651108179,0.00214186525867763,0.0140368930706921,"MICROCEPHALY_AND_CHORIORETINOPATHY_WITH_OR_WITHOUT_MENTAL_RETARDATION_","tubulin__gamma_complex_associated_protein_6"
"UBD",37.4838269995492,1.09027562024099,0.409405800809767,0.000468358575623007,0.0043446480044024,".","ubiquitin_D"
"VAPA",34.9027421468278,1.01533880163741,0.494276531046099,0.00216173253038483,0.0141574311215721,".","VAMP__vesicle-associated_membrane_protein_-associated_protein_A__33kDa"
"ZC3H4",220.480745832616,-1.05608924596198,0.192564804802643,3.33647312211803e-09,3.52016246653354e-07,".","zinc_finger_CCCH-type_containing_4"
"ZNF282",206.321307085462,-1.07712351400465,0.204029561849499,1.0218780244916e-08,8.31444992639305e-07,".","zinc_finger_protein_282"
"ZNF574",324.99860534909,-1.03871175053731,0.167378944513381,4.54238637188025e-11,9.70525397535819e-09,".","zinc_finger_protein_574"
"ZNF768",75.1730925693209,-1.02156984894239,0.312326378793722,7.57383260012747e-05,0.00105681087305722,".","zinc_finger_protein_768"
"PKD1P1",150.202907373233,-1.0589680596425,0.235200563327728,5.22024576553699e-07,2.00478318379683e-05,".","polycystic_kidney_disease_1__autosomal_dominant__pseudogene_1"
"SLC7A5P2",70.7662087431595,-1.05145855236974,0.343502062404529,0.000146139220994278,0.0017760540009697,".","solute_carrier_family_7__amino_acid_transporter_light_chain__L_system__member_5_pseudogene_2"
"SNORA16A",79.746789155926,-1.06932551729825,0.313937592981794,4.58209633153969e-05,0.000703203445160558,".","."
"SNORA19",69.7556980420929,-1.03683898144311,0.352667268148532,0.000216955183360594,0.00238055624622292,".","small_nucleolar_RNA__H_ACA_box_19"
"SNORA34",67.3072086070457,-1.3540023635047,0.333293200701783,2.94676172073929e-06,7.70895348251169e-05,".","small_nucleolar_RNA__H_ACA_box_34"
"SNORA36A",28.793300802573,-1.70025790796671,0.531138372387449,7.48872947049062e-05,0.00104809463041079,".","small_nucleolar_RNA__H_ACA_box_36A"
"SNORA43",161.956188947763,-1.40518136643974,0.264572257505642,6.89023335699139e-09,6.22213062225742e-07,".","Small_nucleolar_RNA_SNORA43_Source_RFAM_Acc_RF00416"
"SNORA9",65.364041391259,-1.11714769989963,0.383716730902667,0.000219002846811488,0.0024002812011839,".","Small_nucleolar_RNA_SNORA9_Source_RFAM_Acc_RF00411"
