"","baseMean","log2FoldChange","lfcSE","pvalue","padj","mim_morbid_descrip","ncbi_name"
"ATF3",376.601342252729,1.17960974881116,0.167963874529259,1.88191121402432e-13,1.80777040154078e-11,".","activating_transcription_factor_3"
"AVPI1",330.978298395379,1.06989289765609,0.174675989789057,8.49645324736387e-11,6.0689729830369e-09,".","arginine_vasopressin-induced_1"
"B2M",2942.9636371349,1.57809801593,0.115127457637354,6.52686386642146e-44,3.82783389808076e-41,"HYPOPROTEINEMIA__HYPERCATABOLIC","beta-2-microglobulin"
"BBC3",75.9948983407961,1.42172592249629,0.31680049146434,4.92269648482319e-07,1.78096126397353e-05,".","BCL2_binding_component_3"
"BMP1",60.9129935847139,-1.40097861752772,0.350575206448715,4.32495375224511e-06,0.00011529416186906,"OSTEOGENESIS_IMPERFECTA__TYPE_XIII__OI13","bone_morphogenetic_protein_1"
"BPGM",60.0642764948347,-1.03684203466907,0.341736545113832,0.000189528019593437,0.00273918381625119,"BISPHOSPHOGLYCERATE_MUTASE_DEFICIENCY","2_3-bisphosphoglycerate_mutase"
"BST2",178.726508028113,3.54529755974143,0.290277840124278,3.08293934873258e-35,1.14510643876424e-32,".","bone_marrow_stromal_cell_antigen_2"
"C10orf10",15.5413472032762,1.13379195371497,0.786672368805849,0.00614166278932701,0.0430148010442934,".","chromosome_10_open_reading_frame_10"
"C15orf48",113.428497333583,1.00205078843423,0.280481763363578,3.13441024303739e-05,0.000619793897806222,".","chromosome_15_open_reading_frame_48"
"C19orf66",212.319147031017,1.69993817069825,0.210773816716913,5.02127609395145e-17,6.82342433108549e-15,".","chromosome_19_open_reading_frame_66"
"THEMIS2",41.357729869633,1.96893402248274,0.465198490226993,1.39964798348801e-06,4.50759464740085e-05,".","thymocyte_selection_associated_family_member_2"
"C1QL1",81.0165365047748,1.14426951960198,0.305762963466089,1.42762257967291e-05,0.000319437718981832,".","complement_component_1__q_subcomponent-like_1"
"C1R",221.104192939104,1.7205018170731,0.220927974179019,4.57910875601833e-16,5.48656009336691e-14,".","complement_component_1__r_subcomponent"
"C3",13.6484606435034,1.64960044571863,0.804350675551536,0.00182048758174674,0.0169471120496274,"COMPLEMENT_COMPONENT_3_DEFICIENCY__AUTOSOMAL_RECESSIVE__C3D,HEMOLYTIC_UREMIC_SYNDROME__ATYPICAL__SUSCEPTIBILITY_TO__5__AHUS5,MACULAR_DEGENERATION__AGE-RELATED__9__ARMD9","complement_component_3"
"CAPG",235.980399010767,-1.01536884383173,0.198228240705158,2.87004568371789e-08,1.40267188831879e-06,".","capping_protein__actin_filament__gelsolin-like"
"CASP4",102.249920608941,1.10615231253309,0.306245481489006,2.4089917811392e-05,0.00049987700963192,".","caspase_4__apoptosis-related_cysteine_peptidase"
"CAT",176.4299538768,-1.19915144553088,0.214682827186346,1.88165996399179e-09,1.12124796677864e-07,"ACATALASEMIA","catalase"
"CCDC9",249.7457264628,1.25737578656651,0.193635815942771,6.72768879082972e-12,5.51225266148644e-10,".","coiled-coil_domain_containing_9"
"CCL20",45.0384393106753,3.88028825645863,0.556750333189273,5.31373223620277e-13,4.89346432297582e-11,".","chemokine__C-C_motif__ligand_20"
"CCL3",10.6008678087702,3.0816818979452,1.21083024091045,0.00126204581889534,0.0127497520942436,".","chemokine__C-C_motif__ligand_3"
"CCL4",9.75530338747664,4.39534351646646,1.3955432700701,0.000716699187231301,0.00816215774387581,".","chemokine__C-C_motif__ligand_4"
"CCL5",1188.30325423749,4.14649148451126,0.164732845228925,6.47978580953569e-141,3.61021266378281e-137,".","chemokine__C-C_motif__ligand_5"
"CD274",70.7211322274394,2.02897440778354,0.339375825762311,1.49131309444345e-10,1.02578406243107e-08,".","CD274_molecule"
"CD38",347.765685366683,1.39538482467718,0.210911314411743,2.69896779603622e-12,2.29577085123905e-10,".","CD38_molecule"
"CD68",309.352070995715,1.52033361577472,0.182431165222701,5.71872934767822e-18,8.27581832742577e-16,".","CD68_molecule"
"CDA",93.407752985059,-1.40694072911098,0.310265669205139,3.91188248018305e-07,1.43861737546798e-05,".","cytidine_deaminase"
"CDC25A",30.8919026394991,1.22152242838823,0.485806183093566,0.000715491526983993,0.00816041155085223,".","cell_division_cycle_25A"
"CDH17",43.8362026923151,-1.24576753993473,0.408041270678451,0.000142183768212099,0.00216441766282435,".","cadherin_17__LI_cadherin__liver-intestine"
"CDH19",9.61518765687623,-1.93253731968727,0.969776067406315,0.00209327847460518,0.0188869652166198,".","cadherin_19__type_2"
"CDKN2C",116.904887672719,1.27888531146405,0.2883520202089,6.66730536374523e-07,2.33628250528972e-05,".","cyclin-dependent_kinase_inhibitor_2C__p18__inhibits_CDK4"
"CDT1",72.4560793293214,1.13714991712513,0.304330839532696,1.46155093974481e-05,0.000325071100231067,"MEIER-GORLIN_SYNDROME_4__MGORS4","chromatin_licensing_and_DNA_replication_factor_1"
"CEACAM1",99.7538594679618,2.07184951685014,0.291033168266057,7.59900664508844e-14,7.84034546724264e-12,".","carcinoembryonic_antigen-related_cell_adhesion_molecule_1__biliary_glycoprotein"
"CEACAM6",115.360370550252,-1.23379132114843,0.261743110178278,1.8347224222456e-07,7.40735940256621e-06,".","carcinoembryonic_antigen-related_cell_adhesion_molecule_6__non-specific_cross_reacting_antigen"
"CERCAM",29.4506806441022,-1.97971544601157,0.504088199376998,4.99075335879391e-06,0.000130238793154662,".","cerebral_endothelial_cell_adhesion_molecule"
"CFB",92.4163077639324,2.48557718122832,0.313898134963098,1.81957819036873e-16,2.30404088355441e-14,"HEMOLYTIC_UREMIC_SYNDROME__ATYPICAL__SUSCEPTIBILITY_TO__4__AHUS4,MACULAR_DEGENERATION__AGE-RELATED__1__ARMD1","complement_factor_B"
"CH25H",57.4388950048381,4.9970507643733,0.635512277085447,2.1097558488112e-15,2.32762469537656e-13,".","cholesterol_25-hydroxylase"
"CLCF1",407.539932499141,1.05395994897627,0.157318192397644,2.01878352384808e-12,1.75744568798743e-10,"COLD-INDUCED_SWEATING_SYNDROME_2__CISS2","cardiotrophin-like_cytokine_factor_1"
"CMPK2",290.706281671411,2.17731124309985,0.213007812725103,1.08650666131136e-25,2.42138874539849e-23,".","cytidine_monophosphate__UMP-CMP__kinase_2__mitochondrial"
"CNP",822.610222800427,1.24611543942615,0.149419226335318,6.13444513889882e-18,8.76360540804482e-16,".","2p_3p-cyclic_nucleotide_3p_phosphodiesterase"
"CNTN1",140.405659092794,-1.50990428898979,0.238192361080959,1.57930305630878e-11,1.21366716941026e-09,"MYOPATHY__CONGENITAL__COMPTON-NORTH","contactin_1"
"COL1A1",45.2255210832426,-1.00830029258503,0.402697267096888,0.000898155790858239,0.00971665046362461,"CAFFEY_DISEASE,DERMATOFIBROSARCOMA_PROTUBERANS__DFSP,EHLERS-DANLOS_SYNDROME__TYPE_I,EHLERS-DANLOS_SYNDROME__TYPE_VII__AUTOSOMAL_DOMINANT,OSTEOGENESIS_IMPERFECTA__TYPE_I,OSTEOGENESIS_IMPERFECTA__TYPE_II,OSTEOGENESIS_IMPERFECTA__TYPE_III,OSTEOGENESIS_IMPERFECTA__TYPE_IV,OSTEOPOROSIS","collagen__type_I__alpha_1"
"COL5A1",49.7081255483198,-1.62085751106025,0.387410933645501,1.83634693902124e-06,5.56043857106349e-05,"EHLERS-DANLOS_SYNDROME__TYPE_I,EHLERS-DANLOS_SYNDROME__TYPE_II","collagen__type_V__alpha_1"
"COPZ2",46.7539428442209,-1.05686669155874,0.400693102310661,0.000605524300209127,0.00717803965662798,".","coatomer_protein_complex__subunit_zeta_2"
"CROT",32.0200782909964,-1.3235816527172,0.479726709331717,0.000342692460074012,0.00449164361295012,".","carnitine_O-octanoyltransferase"
"CRYAB",21.7951113791348,-1.35545938533625,0.602871002531976,0.00127344942120611,0.0128184705514903,"CARDIOMYOPATHY__DILATED__1II__CMD1II,CATARACT_16__MULTIPLE_TYPES__CTRCT16,MYOPATHY__MYOFIBRILLAR__2__MFM2,MYOPATHY__MYOFIBRILLAR__FATAL_INFANTILE_HYPERTONIC__ALPHA-B_CRYSTALLIN-RELATED","crystallin__alpha_B"
"CSF1",389.042561426542,1.10353494392615,0.173496736109469,1.81739140347149e-11,1.37763213665869e-09,".","colony_stimulating_factor_1__macrophage"
"CST1",12.3398453956608,-1.92672416541906,0.835246496703741,0.000923472064202218,0.00992309470723753,".","cystatin_SN"
"CTSS",200.018265670823,1.04279933284765,0.211806117265854,7.98865301789342e-08,3.57500243286692e-06,".","cathepsin_S"
"CXCL1",112.90646447389,2.80397286274918,0.289490126012063,2.80647465746016e-23,5.79121242742196e-21,".","chemokine__C-X-C_motif__ligand_1__melanoma_growth_stimulating_activity__alpha"
"CXCL10",106.724962418051,3.67666639938943,0.370440325251356,5.0112771587708e-24,1.05359738453176e-21,".","chemokine__C-X-C_motif__ligand_10"
"CXCL11",34.1432298897879,3.37165558864262,0.585248401747805,9.85045780243348e-10,6.13204755824113e-08,".","chemokine__C-X-C_motif__ligand_11"
"CXCL2",233.151908337377,2.87254253162,0.216606750466838,2.89841466186866e-41,1.2918813830881e-38,".","chemokine__C-X-C_motif__ligand_2"
"CXCL3",136.803489165755,2.30523417163014,0.270952260583006,1.22111113368091e-18,1.91645652994456e-16,".","chemokine__C-X-C_motif__ligand_3"
"CXCL5",1308.89236763426,1.48810572338045,0.13063620894571,3.41083893403391e-31,1.05574939560944e-28,".","chemokine__C-X-C_motif__ligand_5"
"CXCR4",10.062043160857,2.06867320923248,1.09246418333544,0.00294115365483866,0.0245676725456276,"WHIM_SYNDROME","chemokine__C-X-C_motif__receptor_4"
"DBF4B",138.868651929598,1.62319284699853,0.230285394972708,1.27285304195606e-13,1.26637512915325e-11,".","DBF4_homolog_B__S._cerevisiae"
"DDX58",2064.44494325451,2.09580150754844,0.133117151086527,4.59226078028533e-57,5.11715618747195e-54,".","DEAD__Asp-Glu-Ala-Asp__box_polypeptide_58"
"DDX60L",471.604112207423,1.27655023044244,0.197801757375283,8.58034803983989e-12,6.87847613006733e-10,".","DEAD__Asp-Glu-Ala-Asp__box_polypeptide_60-like"
"DGKA",41.3373782775116,-1.13938949431277,0.405182935842007,0.000332101227351783,0.00437423637870085,".","diacylglycerol_kinase__alpha_80kDa"
"DHRS2",109.508405760843,1.91198889235773,0.31714613134481,1.10659651435305e-10,7.70675309964752e-09,".","dehydrogenase_reductase__SDR_family__member_2"
"DHX58",26.9311684772883,3.2215750534057,0.679450280253807,2.58383605563873e-07,9.826513709209e-06,".","DEXH__Asp-Glu-X-His__box_polypeptide_58"
"DIO2",363.271953691445,1.03373091179216,0.160024556455313,1.03095049480579e-11,8.09005729832462e-10,".","deiodinase__iodothyronine__type_II"
"DOT1L",63.9498729620906,1.01366371454612,0.333981858675454,0.000193891145839222,0.0027913811861582,".","DOT1-like_histone_H3K79_methyltransferase"
"DTX3L",736.264754853546,1.43483689746499,0.171182320942061,3.83698023970004e-18,5.70072944146367e-16,".","deltex_3-like__Drosophila"
"DUSP1",1647.25547173282,1.07442376927346,0.135499262704526,2.09839879101789e-16,2.59805085870137e-14,".","dual_specificity_phosphatase_1"
"DUSP5",342.568033429187,1.07870368946262,0.169197342710969,1.71227511447029e-11,1.3068412055166e-09,".","dual_specificity_phosphatase_5"
"DUSP8",74.2854154890906,1.00608178344678,0.314048663016025,0.000113700297724656,0.00179966252492306,".","dual_specificity_phosphatase_8"
"EFNA1",102.366095827891,1.59070962930972,0.292785676680682,3.7047188913854e-09,2.08493346498523e-07,".","ephrin-A1"
"EGR1",178.682899471618,2.1000918819502,0.248116304675501,1.6391508687314e-18,2.50206275757178e-16,".","early_growth_response_1"
"ELOVL3",12.1861019311944,2.39376543753123,0.858621002413005,0.000336897572296958,0.00442694533974646,".","ELOVL_fatty_acid_elongase_3"
"ELOVL7",121.30377029533,1.03959983696711,0.259404341371839,5.40477023786445e-06,0.000139088579123611,".","ELOVL_fatty_acid_elongase_7"
"ENOSF1",137.362469397066,-1.12334703380656,0.233591292923856,1.27716958837025e-07,5.35018824180817e-06,".","enolase_superfamily_member_1"
"EPHX1",1608.70560299001,-1.1913363630785,0.137094643310193,3.05636073164303e-19,5.08313845264154e-17,"EPOXIDE_HYDROLASE_1__MICROSOMAL__EPHX1,HYPERCHOLANEMIA__FAMILIAL__FHCA","epoxide_hydrolase_1__microsomal__xenobiotic"
"EPSTI1",47.7462759591123,1.76670605488931,0.43940045231152,3.88096159675063e-06,0.000106516145498996,".","epithelial_stromal_interaction_1__breast"
"ERAP1",114.875342835778,1.04760119764892,0.260521166690275,5.07949064800632e-06,0.000131936513498215,".","endoplasmic_reticulum_aminopeptidase_1"
"ESAM",9.78094978930904,-2.18295053566787,1.0571730087584,0.00180037923719289,0.0168020316918261,".","endothelial_cell_adhesion_molecule"
"FAM171A1",39.1417446772632,-1.11637605069439,0.452110073570899,0.000862429239582151,0.00945870966207078,".","family_with_sequence_similarity_171__member_A1"
"FAM172A",36.80865219044,-1.395892321159,0.416711504363305,5.06097377166358e-05,0.000930601167287908,".","family_with_sequence_similarity_172__member_A"
"FAM173B",41.8371615310149,-1.25992253847013,0.382746497884087,6.53049507711673e-05,0.00114237530053864,".","family_with_sequence_similarity_173__member_B"
"FAM46A",116.668914426636,2.13669184315243,0.278585706721082,1.22983387366153e-15,1.41278751074334e-13,".","family_with_sequence_similarity_46__member_A"
"FARP1",37.5088180134295,-1.08403222814941,0.441757855119742,0.000920723516225071,0.00990311017499611,".","FERM__RhoGEF__ARHGEF__and_pleckstrin_domain_protein_1__chondrocyte-derived"
"FBXO2",15.1586857759328,-1.75567081897649,0.739355534880672,0.000823651708056646,0.00915049948442194,".","F-box_protein_2"
"FOSB",22.5819915450283,2.48020036928054,0.586811048263337,1.60718803055551e-06,4.97469339568889e-05,".","FBJ_murine_osteosarcoma_viral_oncogene_homolog_B"
"FOSL1",348.54375560836,1.25625828440153,0.19523542364101,9.89628038584325e-12,7.82086896024478e-10,".","FOS-like_antigen_1"
"FOXD4L1",10.4100608350201,-1.31723250734046,1.03049028258935,0.00674740542836944,0.0458173910349303,".","forkhead_box_D4-like_1"
"FRAS1",34.9510078348088,-1.0417969182734,0.468011055244725,0.00168204531391617,0.0159401562560166,"FRASER_SYNDROME","Fraser_syndrome_1"
"FST",274.03476101467,1.66153760674645,0.200410608370818,7.86062878315887e-18,1.10874666494607e-15,".","follistatin"
"FZD4",10.2069796249777,1.59273648136924,1.03770092541125,0.00484491074370697,0.0359912269447512,"EXUDATIVE_VITREORETINOPATHY_1__EVR1","frizzled_family_receptor_4"
"GALNT11",89.9684249862311,-1.07509539036169,0.286112745700768,1.3980973463828e-05,0.000314092716345636,".","UDP-N-acetyl-alpha-D-galactosamine_polypeptide_N-acetylgalactosaminyltransferase_11__GalNAc-T11"
"GBP1",107.599446096953,2.58226342954295,0.326244406207825,1.86964832428976e-16,2.34084171657987e-14,".","guanylate_binding_protein_1__interferon-inducible"
"GBP3",46.6146652429812,1.36461026944998,0.481057781498217,0.000267721326996451,0.00366097558390695,".","guanylate_binding_protein_3"
"GBP4",25.6014489529465,4.2228146342989,0.822073613601171,6.72852841702401e-08,3.07278656356141e-06,".","guanylate_binding_protein_4"
"GBP5",8.93262713583703,5.54802471348336,2.35658889773606,7.22696506101862e-05,0.00124432340174582,".","guanylate_binding_protein_5"
"GPX3",38.0228107506047,-1.45991323951892,0.419741244982737,3.1410960012077e-05,0.000619793897806222,".","glutathione_peroxidase_3__plasma"
"GRB14",87.0382456125216,-1.06811292353128,0.326056328693497,8.16310986448459e-05,0.00136374112773541,".","growth_factor_receptor-bound_protein_14"
"GSG2",162.526734795175,1.02173220718666,0.213390220119191,1.59393681347075e-07,6.50594795329839e-06,".","germ_cell_associated_2__haspin"
"GSTM3",84.3131616150798,-1.1695112471553,0.288942256620217,4.03166526510913e-06,0.000110109916787037,".","glutathione_S-transferase_mu_3__brain"
"GTPBP1",146.507908842633,1.11978082851045,0.236693475060864,1.88579325786529e-07,7.58606291422127e-06,".","GTP_binding_protein_1"
"HCAR3",15.5224163519648,2.29629129071857,0.816901749863436,0.000292690016723513,0.00394370599316821,".","hydroxycarboxylic_acid_receptor_3"
"HERC5",450.573547187347,2.25518393343505,0.168983405432609,8.46630012387775e-42,3.93083259501541e-39,".","HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_5"
"HES4",183.842342519881,2.14877661951815,0.227624859587607,2.48875946319275e-22,4.95218691042085e-20,".","hes_family_bHLH_transcription_factor_4"
"HIP1R",55.6641616271027,1.45287235648025,0.363945122507781,4.23948892543987e-06,0.000114107790087383,".","huntingtin_interacting_protein_1_related"
"HIST1H2AK",52.9004419034032,1.4191798272917,0.369938414591686,8.10922133530412e-06,0.000197726593740249,".","histone_cluster_1__H2ak"
"HIST1H2BE",148.547591339247,1.05540587364751,0.254678095583727,2.93623604189689e-06,8.36789724165143e-05,".","histone_cluster_1__H2be"
"HIST1H3B",1075.75857802082,1.02262955142579,0.151485072020394,1.4618631668398e-12,1.29282073556316e-10,".","histone_cluster_1__H3b"
"HIST1H3C",526.478538631619,1.20221891029361,0.169844477362818,1.22294861594091e-13,1.2276861646333e-11,".","histone_cluster_1__H3c"
"HIST1H3J",540.450256671403,1.41089469340399,0.17676039319365,1.07026172169918e-16,1.38673562382489e-14,".","histone_cluster_1__H3j"
"HIST1H4I",27.3314909272127,1.08930957672238,0.510770982713646,0.00195287408782221,0.017969344310985,".","histone_cluster_1__H4i"
"HIST1H4J",62.6657109390528,1.17276003241814,0.359312740050976,7.77965448136415e-05,0.00131147791052709,".","histone_cluster_1__H4j"
"HIST1H4K",57.3963773938017,1.13488764523554,0.370404581105282,0.000155028443546134,0.00230946784282696,".","histone_cluster_1__H4k"
"HIST2H3D",42.7225746986755,1.02058547918748,0.397079034637628,0.000748926095475324,0.00845520109613124,".","histone_cluster_2__H3d"
"HIST3H2A",82.1540518082573,1.14038582675773,0.296381181695273,9.28627333964163e-06,0.00022063314248108,".","histone_cluster_3__H2a"
"HIST3H2BB",96.1980634710302,1.36527253436833,0.28898286165057,1.62906090236087e-07,6.62504585219239e-06,".","histone_cluster_3__H2bb"
"HLA.DMA",30.2303669227396,-1.55008107322095,0.557407817167091,0.000278489565435681,0.00377979199470134,".","major_histocompatibility_complex__class_II__DM_alpha"
"HLA.E",852.8986352676,1.57206017852486,0.142765371322804,2.39820409941635e-29,6.51785079995035e-27,".","major_histocompatibility_complex__class_I__E"
"HNMT",17.665725528596,-1.27932367799088,0.671284247175533,0.0026830268151928,0.0228395475948765,".","histamine_N-methyltransferase"
"HRASLS2",28.7633176265082,2.49204798748746,0.590283563191208,1.99797224001987e-06,5.98478620175845e-05,".","HRAS-like_suppressor_2"
"HSH2D",17.1108285553561,3.65445608926353,0.846178255383108,2.61866019921223e-06,7.57915080514855e-05,".","hematopoietic_SH2_domain_containing"
"HTRA1",58.2750491902618,-1.28549312002496,0.342638023731071,1.21300793168655e-05,0.000275286097409026,"CEREBRAL_AUTOSOMAL_RECESSIVE_ARTERIOPATHY_WITH_SUBCORTICAL_INFARCTS,MACULAR_DEGENERATION__AGE-RELATED__7__ARMD7","HtrA_serine_peptidase_1"
"ICAM1",11.3430471092117,1.55288897584059,0.946636835182424,0.00371146079994463,0.0291655907572517,"MALARIA__SUSCEPTIBILITY_TO","intercellular_adhesion_molecule_1"
"ID4",43.4198220777209,1.54885865704139,0.404994217670797,8.48791773179271e-06,0.000205209547325541,".","inhibitor_of_DNA_binding_4__dominant_negative_helix-loop-helix_protein"
"IDH2",74.2086378932478,-1.03525873856325,0.306339717565622,5.92034946102436e-05,0.00105384111891684,"D-2-HYDROXYGLUTARIC_ACIDURIA_2","isocitrate_dehydrogenase_2__NADP__mitochondrial"
"IDO1",152.66684470251,3.21421130134209,0.293655541219695,7.53140136998958e-29,1.95168384804172e-26,".","indoleamine_2_3-dioxygenase_1"
"IFI16",352.86796589931,1.35468961429256,0.173458094193664,4.52741527082053e-16,5.48358569160361e-14,".","interferon__gamma-inducible_protein_16"
"IFI30",253.349325384337,1.41859074145138,0.209978587314434,1.06912142046406e-12,9.68554470587888e-11,".","interferon__gamma-inducible_protein_30"
"IFI35",1379.16394747119,1.69953838389828,0.151406524002825,2.06714658341402e-30,6.0616353628901e-28,".","interferon-induced_protein_35"
"IFI44",212.723727888065,2.33468758277202,0.279265076249396,3.9954630544796e-18,5.85808484421923e-16,".","interferon-induced_protein_44"
"IFI44L",20.7564660948104,1.88371143731593,0.738839132067563,0.000654376130104472,0.00763530179869543,".","interferon-induced_protein_44-like"
"IFI6",9862.21949467471,1.69380242996727,0.113250811607665,9.72730948750225e-52,8.33780073994136e-49,".","interferon__alpha-inducible_protein_6"
"IFIH1",435.90738603362,1.63766227896814,0.175332937079633,6.74714128058043e-22,1.25305658815846e-19,"DIABETES_MELLITUS__INSULIN-DEPENDENT__19__IDDM19","interferon_induced_with_helicase_C_domain_1"
"IFIT1",7908.53703208808,2.29426409387192,0.120852674882859,1.40237837365902e-81,2.60445036961375e-78,".","interferon-induced_protein_with_tetratricopeptide_repeats_1"
"IFIT2",4104.02646395429,3.4704866309797,0.149166884164748,5.59790217294688e-121,2.07924746377157e-117,".","interferon-induced_protein_with_tetratricopeptide_repeats_2"
"IFIT3",1041.82639861636,4.21978962320185,0.162388596154325,6.28206754621439e-150,7.0001078667467e-146,".","interferon-induced_protein_with_tetratricopeptide_repeats_3"
"IFIT5",215.867118421237,1.21620681834875,0.196514822296951,4.996520519369e-11,3.68716742697541e-09,".","interferon-induced_protein_with_tetratricopeptide_repeats_5"
"IFITM1",1148.71433406883,2.4848103577121,0.176506019114497,3.11247533029712e-46,2.04013603561769e-43,".","interferon_induced_transmembrane_protein_1"
"IFITM2",958.355056377988,1.81602952071686,0.174185332209854,1.22721996840398e-26,2.90955576764375e-24,".","interferon_induced_transmembrane_protein_2"
"IFITM3",1172.70871905699,2.39397725117316,0.165799366462183,1.78230202664047e-48,1.32401276552365e-45,"INFLUENZA__SEVERE__SUSCEPTIBILITY_TO","interferon_induced_transmembrane_protein_3"
"IFNB1",108.781683195613,5.04683145401693,0.525241505114434,4.11984260910189e-22,7.78091630393599e-20,".","interferon__beta_1__fibroblast"
"IGFBP7",236.211211949408,-1.13718706357267,0.210105534819911,5.27747288466709e-09,2.85022482798005e-07,"RETINAL_ARTERIAL_MACROANEURYSM_WITH_SUPRAVALVULAR_PULMONIC_STENOSIS_","insulin-like_growth_factor_binding_protein_7"
"IL12A",26.2176096423047,2.13052306821783,0.60083533879877,2.54825901637498e-05,0.000524528404694121,".","interleukin_12A__natural_killer_cell_stimulatory_factor_1__cytotoxic_lymphocyte_maturation_factor_1__p35"
"IL28A",356.033166503924,6.39587569767592,0.403531003816303,1.93896388020059e-56,1.9641704106432e-53,".","."
"IL28B",115.226071089296,5.61512676421328,0.544283495662199,5.59031642130545e-25,1.19947690483731e-22,".","."
"IL29",203.926804639194,6.33610710026243,0.514613099646794,1.05049925653343e-34,3.77603652114579e-32,".","."
"IL6",16.5353499720295,2.70876791054999,0.835753167233363,0.000106261809876078,0.00169881685430293,"KAPOSI_SARCOMA__SUSCEPTIBILITY_TO,RHEUMATOID_ARTHRITIS__SYSTEMIC_JUVENILE","interleukin_6__interferon__beta_2"
"IL8",425.434391635,2.76049016089851,0.188998390872018,1.82416467013135e-49,1.45190477994811e-46,".","interleukin_8"
"INPP4B",14.0532216433098,-1.29179495831717,0.833529547684967,0.00490487812530513,0.0363881870507824,".","inositol_polyphosphate-4-phosphatase__type_II__105kDa"
"IRF1",260.85597460406,1.78666496567063,0.203914868234456,1.30066781641006e-19,2.19596083003899e-17,"GASTRIC_CANCER","interferon_regulatory_factor_1"
"IRF7",853.693296325397,1.85057594599152,0.284398656096044,4.59505776418484e-12,3.8789945959327e-10,".","interferon_regulatory_factor_7"
"ISG15",6234.72282863326,2.31265696705212,0.144645310703564,9.17279879502851e-59,1.13569441081114e-55,".","ISG15_ubiquitin-like_modifier"
"ISG20",689.412358122285,2.05754265185116,0.180055534570124,1.92550579662623e-31,6.31056208582531e-29,".","interferon_stimulated_exonuclease_gene_20kDa"
"ITGA11",29.6760632698206,-1.72837409326377,0.534393134127512,6.52029657373356e-05,0.00114237530053864,".","integrin__alpha_11"
"ITGAV",474.773989851604,-1.20028926483594,0.157347863751337,1.9900265203015e-15,2.21748655157197e-13,".","integrin__alpha_V"
"ITGB4",49.0809854185746,-1.15060278779363,0.399861945342825,0.000266125021865647,0.00364751675110566,"EPIDERMOLYSIS_BULLOSA_JUNCTIONALIS_WITH_PYLORIC_ATRESIA,EPIDERMOLYSIS_BULLOSA__JUNCTIONAL__NON-HERLITZ_TYPE","integrin__beta_4"
"JUNB",902.065577553932,1.03470704520048,0.129576492599119,1.40937760853468e-16,1.80513732090827e-14,".","jun_B_proto-oncogene"
"KIAA1199",22.104627637949,1.38642879103947,0.626692647978304,0.00134489042010901,0.0133209901789108,".","KIAA1199"
"KLF4",134.114157367527,1.69896080223254,0.262271590864523,6.40974066946726e-12,5.29064742813879e-10,".","Kruppel-like_factor_4__gut"
