"","baseMean","log2FoldChange","lfcSE","pvalue","padj","mim_morbid_descrip","ncbi_name"
"DHRS2",109.508405760843,1.75382006647214,0.319475161847513,2.24808221240299e-09,1.97983132138247e-07,".","dehydrogenase_reductase__SDR_family__member_2"
"DTX3L",736.264754853546,1.00737648854433,0.174173834657597,4.37733987328245e-10,4.07530342202596e-08,".","deltex_3-like__Drosophila"
"FAM46A",116.668914426636,1.26785400249802,0.294509649468932,9.14470042606865e-07,5.41781933424449e-05,".","family_with_sequence_similarity_46__member_A"
"FOSL1",348.54375560836,1.01576116669003,0.19844115306489,1.79644767206791e-08,1.42773774132519e-06,".","FOS-like_antigen_1"
"GBP1",107.599446096953,2.11736556137407,0.331601926406006,1.07671314032884e-11,1.29943324731909e-09,".","guanylate_binding_protein_1__interferon-inducible"
"HERC5",450.573547187347,1.42118038516734,0.173440346010158,1.47694297262111e-17,3.43758476877564e-15,".","HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_5"
"HES4",183.842342519881,1.16433447361818,0.239311119247836,6.40971264375663e-08,4.59034036256725e-06,".","hes_family_bHLH_transcription_factor_4"
"HLA.E",852.8986352676,1.20883159469655,0.144179085580921,3.0178234707491e-18,7.86686222354876e-16,".","major_histocompatibility_complex__class_I__E"
"HSPA1B",178.301474565106,-1.4975779049794,0.221284398112673,7.00557284542245e-13,1.01456262741374e-10,".","heat_shock_70kDa_protein_1B"
"HSPA6",134.540594775997,-5.50156240225996,0.655668536883667,3.40274020834055e-18,8.52909920682898e-16,".","heat_shock_70kDa_protein_6__HSP70Bp"
"IDO1",152.66684470251,2.18716046177272,0.303462939994165,4.28768625863599e-14,6.81532959695872e-12,".","indoleamine_2_3-dioxygenase_1"
"IFI16",352.86796589931,1.05415392149899,0.176297935200603,1.35599546338026e-10,1.33894279315896e-08,".","interferon__gamma-inducible_protein_16"
"IFI30",253.349325384337,1.29563195705632,0.211314890378819,4.95226184678426e-11,5.47015092465983e-09,".","interferon__gamma-inducible_protein_30"
"IFI35",1379.16394747119,1.20630539527417,0.153155167475167,1.95664060088463e-16,3.98482087373911e-14,".","interferon-induced_protein_35"
"IFI44",212.723727888065,2.13702195298619,0.280563277895412,1.45223434483988e-15,2.70406035009186e-13,".","interferon-induced_protein_44"
"IFI6",9862.21949467471,1.3899894607768,0.113570516512694,1.11312936872804e-35,9.06783012000084e-33,".","interferon__alpha-inducible_protein_6"
"IFIH1",435.90738603362,1.09104959091046,0.179626629917722,7.39391260967582e-11,7.64859182178688e-09,"DIABETES_MELLITUS__INSULIN-DEPENDENT__19__IDDM19","interferon_induced_with_helicase_C_domain_1"
"IFIT1",7908.53703208808,1.49942127728769,0.121531796179577,3.17005697563893e-36,2.95132304431984e-33,".","interferon-induced_protein_with_tetratricopeptide_repeats_1"
"IFIT2",4104.02646395429,2.43244184207336,0.149905930753966,1.74760742752558e-60,5.69457880259209e-57,".","interferon-induced_protein_with_tetratricopeptide_repeats_2"
"IFIT3",1041.82639861636,2.71144551530224,0.165704311908645,2.41099698802313e-61,1.57124673709467e-57,".","interferon-induced_protein_with_tetratricopeptide_repeats_3"
"IFITM1",1148.71433406883,1.76048236123864,0.178393081305935,3.08871947834739e-24,1.05943078107316e-21,".","interferon_induced_transmembrane_protein_1"
"IFITM2",958.355056377988,1.30627945291182,0.176408318938581,7.36486931076173e-15,1.23068854610857e-12,".","interferon_induced_transmembrane_protein_2"
"IFITM3",1172.70871905699,1.7557573673695,0.167373998390956,5.24945512093932e-27,2.1381686889476e-24,"INFLUENZA__SEVERE__SUSCEPTIBILITY_TO","interferon_induced_transmembrane_protein_3"
"IFNB1",108.781683195613,2.6367540644022,0.554221137899412,2.51750730580509e-07,1.69140155793111e-05,".","interferon__beta_1__fibroblast"
"IL28A",356.033166503924,3.38041709210906,0.416287880247867,1.00445582898211e-16,2.18201287915881e-14,".","."
"IL28B",115.226071089296,2.70862648046908,0.574545167805173,3.4902437919778e-07,2.20834163032226e-05,".","."
"IL29",203.926804639194,3.36229065054569,0.530722796939426,5.11221149297108e-11,5.55271371661542e-09,".","."
"ISG15",6234.72282863326,1.54843921331936,0.145538093634506,1.07976500665857e-27,5.41294503722608e-25,".","ISG15_ubiquitin-like_modifier"
"ISG20",689.412358122285,1.31503698218602,0.183628819025168,4.48562961906186e-14,6.96020195891099e-12,".","interferon_stimulated_exonuclease_gene_20kDa"
"LAMC2",93.1818687982552,1.08747907845471,0.262785865790482,1.86466723308433e-06,0.000102117952588324,"EPIDERMOLYSIS_BULLOSA__JUNCTIONAL__HERLITZ_TYPE","laminin__gamma_2"
"LAMP3",166.246125273367,2.97406041327883,0.294476635162737,5.60424965704535e-25,2.02904972305359e-22,".","lysosomal-associated_membrane_protein_3"
"MX1",2096.05493400483,1.56644499605955,0.121045709729475,1.49596148664224e-39,1.73646794234341e-36,".","myxovirus__influenza_virus__resistance_1__interferon-inducible_protein_p78__mouse"
"NLRC5",170.973626072079,1.36596285258741,0.226912533403158,1.0045337768936e-10,1.00716101907932e-08,".","NLR_family__CARD_domain_containing_5"
"OAS2",399.051709310761,2.04144945841252,0.193861198810362,3.897689837211e-27,1.69341631127361e-24,".","2p-5p-oligoadenylate_synthetase_2__69_71kDa"
"OAS3",2079.66004476302,1.24279235153606,0.12680852312844,6.67870271414212e-24,2.17625527940321e-21,".","2p-5p-oligoadenylate_synthetase_3__100kDa"
"OASL",1040.40561722192,1.55972259922763,0.147280583681099,1.9012252394624e-27,8.85020348969747e-25,".","2p-5p-oligoadenylate_synthetase-like"
"PARP10",129.945061614112,1.94716895708737,0.282196766752862,3.37188479312299e-13,4.99422118108694e-11,".","poly__ADP-ribose__polymerase_family__member_10"
"PDGFRL",363.638228718657,1.05972102182256,0.189994471065779,1.44244604807984e-09,1.2877288897721e-07,"COLORECTAL_CANCER__CRC","platelet-derived_growth_factor_receptor-like"
"PLEKHA4",147.243614936339,1.97057649191043,0.304467327072273,6.5456769306046e-12,8.36434834446082e-10,".","pleckstrin_homology_domain_containing__family_A__phosphoinositide_binding_specific__member_4"
"HELZ2",182.283027964688,1.47730200419336,0.245702923477697,9.9417474854277e-11,1.00716101907932e-08,".","helicase_with_zinc_finger_2__transcriptional_coactivator"
"PSMB8",652.039007189099,1.23962269883051,0.163289389594119,1.84898229580065e-15,3.2567074653332e-13,"AUTOINFLAMMATION__LIPODYSTROPHY__AND_DERMATOSIS_SYNDROME__ALDD","proteasome__prosome__macropain__subunit__beta_type__8"
"PSMB9",805.234380532908,1.90034077805084,0.172457339320005,1.71985673097333e-29,1.12083063157532e-26,".","proteasome__prosome__macropain__subunit__beta_type__9"
"RARRES3",816.024231827947,2.14745990010911,0.165876254711974,1.59871223784877e-39,1.73646794234341e-36,".","retinoic_acid_receptor_responder__tazarotene_induced__3"
"RSAD2",231.932242359918,2.98627518476576,0.279032191320344,1.01390915828546e-27,5.41294503722608e-25,".","radical_S-adenosyl_methionine_domain_containing_2"
"SNAPC1",974.226934953325,1.06766160167932,0.169945079944526,1.97466240965734e-11,2.29801337923873e-09,".","small_nuclear_RNA_activating_complex__polypeptide_1__43kDa"
"SP140L",221.233123045728,1.73601785260264,0.213923679136958,2.89704143296763e-17,6.5103513857414e-15,".","SP140_nuclear_body_protein-like"
"STAT2",512.061248127585,1.35098283793507,0.155916856415545,2.61866585057731e-19,7.41993276009231e-17,".","signal_transducer_and_activator_of_transcription_2__113kDa"
"TAP1",780.313015589134,1.32285417746821,0.144372310100504,2.95018991645753e-21,9.15542270740652e-19,"BARE_LYMPHOCYTE_SYNDROME__TYPE_I","transporter_1__ATP-binding_cassette__sub-family_B__MDR_TAP"
"TAP2",468.306867445904,1.0517817064712,0.164073927130952,8.88954191634907e-12,1.11409893593936e-09,"BARE_LYMPHOCYTE_SYNDROME__TYPE_I","transporter_2__ATP-binding_cassette__sub-family_B__MDR_TAP"
"TGM2",2736.76750294001,1.080038729733,0.11802374623833,3.49444917746392e-21,1.0351511495242e-18,".","transglutaminase_2"
"TMEM140",84.3732168588068,1.12712716959644,0.318003446305842,1.97185442934431e-05,0.000834452942599797,".","transmembrane_protein_140"
"TNFAIP3",130.897651477251,1.088218937943,0.29024584516657,9.48207956332843e-06,0.000426170431132492,".","tumor_necrosis_factor__alpha-induced_protein_3"
"TNFSF10",95.1814102399516,1.21335488345472,0.357488889357979,3.29235345119727e-05,0.00129495318929559,".","tumor_necrosis_factor__ligand__superfamily__member_10"
"TRANK1",171.592764116973,1.60100757719799,0.224746981395224,6.1249642226972e-14,9.28288182309712e-12,".","tetratricopeptide_repeat_and_ankyrin_repeat_containing_1"
"TRIM22",159.941259281648,2.19607014354091,0.282492253602614,5.22394749758095e-16,1.00130781887456e-13,".","tripartite_motif_containing_22"
"TYMP",243.440853285806,1.57223148253506,0.232811706237077,8.14957792646071e-13,1.15458259449444e-10,"MITOCHONDRIAL_DNA_DEPLETION_SYNDROME_1__MNGIE_TYPE__MTDPS1","thymidine_phosphorylase"
"UBE2L6",832.221598845404,1.34140159006041,0.182917498505638,1.25076876964495e-14,2.03781501794404e-12,".","ubiquitin-conjugating_enzyme_E2L_6"
"USP18",514.458939426849,1.13032343079561,0.171254575857686,2.43844481925404e-12,3.38113721001673e-10,".","ubiquitin_specific_peptidase_18"
"XAF1",261.308652308575,2.27213828323177,0.218764102333892,1.92760039088302e-26,7.38951279257921e-24,".","XIAP_associated_factor_1"
"IFI27",1571.45795022757,1.82574697966756,0.158010834684895,3.79411225162149e-32,2.74735883820192e-29,".","interferon__alpha-inducible_protein_27"
